case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact
a42eeb51-047a-45cc-a541-9839c147d661,0,1.0,0,1.0,0,0.1324596430035397
1cbcef95-0a6b-4e15-a04e-7e2af3d712e9,-1,0.01625516023981327,-1,0.00846230061159101,20,1.0
fb8e284b-efc1-4518-8cbd-0cbdedc5b802,22,0.2099216579202378,24,1.0,4,0.4217223609464214
a547d226-7a4a-413d-8134-a115129d1446,17,0.14640582838708882,17,1.0,20,1.0
ca847930-6a4d-49b6-9196-bbac31d5c212,20,0.08152350388782806,18,0.6463137248102154,5,1.0
8a9b9d14-bda7-4652-b917-351ce56bce76,10,1.0,-1,0.04193426098245735,36,0.700170023975222
27ed169a-063c-46c0-b88a-77775f55e006,50,1.0,33,0.5094698223918233,43,1.0
f52af5e6-e256-4d1a-832d-7bb6dd12e079,22,1.0,24,1.0,4,0.2676315459558595
f464c03e-28c2-4756-8ba6-f421d89bceab,-1,0.013548721367778597,-1,0.02664453366540319,41,0.3645917936750808
1ac0e239-0319-4e31-87c0-763b538d148a,12,1.0,47,1.0,11,1.0
58966127-7950-4c8d-84e5-35a4f3cf9bfc,4,0.08830313800289895,-1,0.13534620616116505,2,0.2310040123553296
4fa2446c-d912-4f09-99dd-c2031599c15b,10,0.38288226854855334,35,0.13710801285204458,2,0.16071200985730777
2909154c-7777-43c2-a390-046225bbe274,2,0.11222178098914956,-1,0.04977097221236722,-1,0.019629614094513137
4951faf5-ed3f-4b52-bccf-3d1f99781690,-1,0.026935166671500664,1,0.5539937655341041,63,1.0
970f8fdf-335a-4fb2-8ad0-fc7d23ae8386,50,1.0,39,0.046827145093446106,-1,0.014548756106643477
009924de-7f59-4a7c-87e2-637763728e1d,-1,0.057369656157949984,-1,0.0838819106416012,66,1.0
3f7446db-da84-4fc7-ab8d-7191bcdbb15d,44,0.2712043670497617,25,0.03381818379018811,-1,0.12342913837855482
4eb17505-a326-49df-96ea-ed472ef13698,-1,0.10179074157381836,-1,0.04593952646895137,41,1.0
73598e56-1890-4813-b4ea-ea2c9dddee06,27,0.3295983093190648,38,0.5615466645682036,29,1.0
eeb15805-9195-47b7-94ba-ab8d7daca1fd,3,0.41007562960956284,54,1.0,3,1.0
33ab52a6-e97e-488a-af77-300ba7caba46,-1,0.12956146320430192,4,0.14996916665116192,7,0.29035809385503886
4e7b311b-9d24-47f7-afd1-38fb2fa6d313,0,0.6750580341286582,0,1.0,0,0.22574583418740132
af13c1c0-2279-4b61-8da0-2a9f3b670806,0,1.0,0,0.5358011455053664,0,1.0
c7ae8c6c-091a-4972-9590-502e734258c5,3,0.17296887927864973,-1,0.2745664023672994,3,0.4380606580738784
e6e93304-328f-4101-87db-1168a40650ad,0,1.0,6,0.08335751250906101,49,0.4599043606560764
8f1c4fbc-02ec-4923-94b4-96a7cdc2d7ac,6,0.24912716356596745,1,0.10496943422790411,38,1.0
55171ba8-c633-4896-8c6e-08ee515affac,15,1.0,0,1.0,10,0.13345827620522152
64d2f482-11d7-4722-8dbc-b73efa3c6e35,-1,0.027405108480885308,1,0.09293704056655937,-1,0.07050010532303057
4d06e45c-1a6a-48e3-a12c-aa9ad1349bc9,15,1.0,0,0.03469793190890751,34,0.07374337579165244
67bb16f8-c5cf-4284-8341-f8cd303fbf88,39,1.0,16,1.0,24,0.10012903593974284
152e1057-c458-414b-bd2b-fa623cb8e1dd,3,0.3743395314422289,37,0.2570713843056393,3,0.3655949171741955
537dd896-904a-4af8-ab1c-6656e932ea0d,20,0.0776800093300235,16,1.0,35,1.0
924f5166-1b3a-4fab-9ea9-f8d793de58df,20,0.0905321814304159,16,1.0,35,0.43614746885002487
9102d155-8f1b-4c39-8094-f459069f7ad6,2,0.20112413946542348,10,0.09292920547647159,1,0.11003575436587999
c49c8f3d-ed86-4551-a909-039a8a6ca4b5,0,0.2185364782624958,0,0.2962377620644633,0,0.2277304034975562
3fd257f3-e5e8-4d0e-9a9f-46b2a459514f,0,1.0,0,0.17090230166069573,0,0.3132197989990513
6a15b338-a20e-45d7-bd46-6dd9bb1e16cb,-1,0.12393691267823805,1,0.3234563276434982,24,0.24262976129111422
ff40ad17-cd1c-424b-a032-e6a231af1574,0,0.33063447884261793,0,0.5739553520286256,0,0.24623036667297252
638b4528-e6ee-49d5-b809-70fddb0dd174,48,0.4144838846006867,39,1.0,-1,0.03302366236900618
4308ad5e-6ca5-4df7-ab13-c6b237adab5a,-1,0.13933769079265154,14,1.0,23,0.25280634352048853
07c623dc-ea2c-478d-8edd-d5a6ca089999,8,0.20065551077042815,-1,0.0769233511655428,13,0.07714879583500725
46f54b18-69dc-467b-b165-ab2fcbbb13cc,7,0.04411164794208904,59,1.0,1,0.0992249275820093
943c27ef-5d31-4f08-b694-5ca53d186563,35,0.19895490984611006,-1,0.14221972578478564,-1,0.027071786964893173
c027f73d-e076-4f83-8387-c1d60d299a71,6,0.2922124505734238,1,1.0,-1,0.1711384843176803
454f290a-fde3-4e05-b3f1-56313ed8f305,8,0.061620116944793905,0,0.17216469886131694,53,1.0
60f06685-cebc-4dc5-970c-b8b24abfab81,-1,0.05607894660329248,-1,0.16020317807820583,-1,0.08749243787724958
4791d44c-76a4-46f4-a94c-d3bcebc7b3b2,19,0.22382991305354744,34,0.5920551381419515,11,0.07825902418327252
707bc90e-9dd9-4eff-b7b7-03a6e0919df1,-1,0.047249191654812665,32,0.08296469982947954,-1,0.02643865842390455
3649b8f2-c66c-43c5-91fa-487ed19e80f1,-1,0.01764114470949523,-1,0.05528299292515155,14,0.021862037578277906
8530ec6c-e2c6-4745-b6fe-63b56519de88,-1,0.059742640018389796,41,1.0,-1,0.012262384129609533
838fb21b-834f-429e-8dec-1316705a6368,-1,0.00885698081965474,-1,0.11500522622075728,62,1.0
bb79068c-ded7-4b36-b27c-a242b5ef35bc,6,0.07967108760676024,1,1.0,33,0.25572571972641395
9a6221a4-7b38-4bc7-845f-6cb5103a5dee,21,0.15602232416614484,21,0.21847540773037313,7,0.10503920655295408
d718e571-eb40-471d-b5fe-8858961dfe77,-1,0.04591142501414527,39,0.24369400161612406,-1,0.03778307262994536
934d1f36-3967-4cb4-a9fd-2bf416505434,3,0.20410250224872695,28,1.0,3,1.0
6ce7170b-9808-42e2-a396-a967579b3ac0,23,0.14958546420464103,-1,0.0231878170306193,-1,0.015728897594089932
7f78e153-e59d-45a6-9e2b-495d2b91f579,-1,0.037247204400529456,-1,0.09680092558242728,-1,0.022565424466242018
b95f8ad7-10a9-430b-9a2b-cdbe440c8c1d,0,0.3255624606127803,0,0.26300888687639595,0,0.14873034517845382
37560e16-7bce-465c-a7b7-929c5725205d,15,0.02806266320822539,26,1.0,5,0.05769079427680562
e24e9543-f5ac-496a-ab0c-703d6905c51a,27,0.6365151377511925,38,1.0,29,0.41162930284360366
db4eb211-e6e1-4d6a-ae1b-f243ceedda10,5,0.04880299450630173,7,0.02698799267435319,8,0.4082597761910856
da901cc2-6b92-4285-b7e5-872bee3c3678,3,0.19339317245331739,28,1.0,3,1.0
daf81c5d-3293-4bd9-a263-4211cc6c07e8,4,0.18797878111879554,2,1.0,2,0.618213291825738
cb182d53-20f1-4256-aa90-a72a34bda29e,-1,0.04905386191401854,9,0.01764525259096411,-1,0.031759392333118135
1be2417e-aa4c-4f66-b513-f281011efbd4,3,0.23776456122316966,28,0.3985073138853233,3,0.4089497514438278
ba347639-2f06-43c8-b572-c7a2fba67fe7,-1,0.010018472978228238,-1,0.00890372560667833,-1,0.0467058569953879
d4542cab-6412-48a0-a832-d4cd851ca7fb,13,0.035623150449799836,11,0.44601236419928014,11,1.0
2fb9e31b-63ee-48cd-94ee-1f68a31786a1,-1,0.04173038621858965,19,0.09322870046943801,-1,0.03593833957688883
929a66ff-db93-4f0f-bda3-806a410d7838,10,0.1512011392313742,35,1.0,36,1.0
83fcdc80-2756-4001-9c4d-9f7df63c09ce,26,1.0,58,1.0,-1,0.014681576730185263
5b1e9346-c4e4-447e-b78d-24ff8e1c7e41,-1,0.07121862523857855,31,0.06377068253222454,-1,0.00994023208006092
6a802efa-ccb9-46bc-b40e-2d0d079961ff,-1,0.020450036462144112,-1,0.07440934009993558,61,1.0
9bba0355-834f-445c-8853-225cf041ffee,8,0.03807872508477765,6,0.04368504217454592,13,0.00970253918209683
9e924b96-4ce6-48f0-a3b9-6aae2a429e46,10,0.44938771525271615,35,1.0,36,0.17366812587604985
2aa5606c-0be7-4794-9962-4ccf464e23b3,10,0.4687501318572061,6,0.07786925909657166,52,1.0
860f8fa4-6344-44d5-804b-4a5464224e5c,0,0.11428322979218103,0,0.17586774145103884,0,0.06708240678106943
fca89279-ae1f-4abc-8230-32f39c0d24b3,2,0.08072194761769035,6,0.02438289291685997,-1,0.09466762877633787
0f346da3-988d-48a5-9fb2-d1db3c59809e,40,1.0,-1,0.0694380450391817,18,1.0
aa530b66-d321-41f2-aa83-f2bbef654d6c,-1,0.010509729102769877,-1,0.06175392817306157,-1,0.06688820589204054
17ff89da-69f7-4a77-a79e-c16e014c6b0e,36,0.19488299200609385,5,0.23708394740583905,59,1.0
1f52590e-6ada-4382-926e-c0f1076e5487,-1,0.01408326197677812,-1,0.011442236773157612,4,0.06423890234284486
bd85d2cb-66b4-4194-a962-8c298761f349,1,0.15551892208916054,8,0.060720809622974714,-1,0.052738714806384146
bc4989b7-15db-4c73-8a28-01a683f942a3,27,0.29026775915967623,38,0.03130447852453461,29,0.18648058165912684
ffcb7df2-4e09-491a-b55f-28223a1429aa,-1,0.08391488686865735,-1,0.0077550362603682034,68,1.0
a1c30354-a228-40e4-b06c-785cc5214af9,3,0.2039254139625813,-1,0.12747163851251078,3,0.4154988338003189
08dd339a-0f7e-4002-b92f-3275c0e98344,0,0.20124152209170654,0,0.2771729088037278,0,0.11065079882432168
b0b50807-0129-438c-9888-711b199d4c5a,0,0.3839792321012388,-1,0.00884432426117715,0,0.27547550032716844
a6ca1507-b336-4558-9e56-ce88b97ef643,-1,0.03174169978856537,7,0.03235968336559924,27,1.0
7bde709b-21b2-4415-8ed8-55c942277d76,-1,0.04109995192348916,-1,0.07543812224907319,-1,0.005591950673965527
48f0dd2d-824c-4f96-bd6b-af82527375f9,24,0.3964529806777963,-1,0.0824730671296515,22,0.735062159308215
9fad4ef9-ea30-40dd-a6ba-fbb01db30f61,48,1.0,39,0.22993321400123018,66,1.0
b863d7f4-1190-4d10-a2e4-6eb23bee18ed,44,0.09826757489566897,-1,0.05005475801120792,-1,0.0032071470303142707
ec169aab-8ee1-4cc3-ad93-e577dbd888f2,-1,0.01416646913834245,-1,0.11367235558199668,1,1.0
e3bfc32e-dfa2-4064-8d0c-8a27c6689fd5,1,0.08280341238912717,-1,0.14273959527942326,14,0.02015471917080322
884e4400-4941-4be8-945f-27a97b4534f8,6,1.0,1,0.10795845770392411,67,0.2823378845571376
05e2d0ae-c2c3-4a71-95f4-f30821566e6e,0,1.0,0,1.0,0,0.16935142925493554
ef77e6db-0d88-43eb-a804-7727e76b915f,-1,0.11391629469866356,5,0.2579847560617608,59,1.0
1110fb83-2a9a-4266-bb34-c9648fc08756,-1,0.04014153983425093,29,1.0,57,1.0
9e66f841-5404-472a-9b50-deb816015bf5,3,0.46145773510974775,37,0.25842630440194464,3,0.37232861810725737
29ccb361-8edb-4993-8ba2-1e6b36853517,-1,0.055534317272524704,-1,0.08296514939683988,4,0.0638945075303923
e3ad28dd-829b-4522-b1c3-b33f70ebc8d8,66,1.0,-1,0.010377700031748727,-1,0.03835655232734618
2770cfec-e783-41b3-9460-79c5984a35b3,16,0.2859835636668465,9,0.09669278512539452,21,0.21827090713326755
68fdafac-5733-45e0-bc04-00eb256773cf,0,0.18853474527861197,0,0.1363903421149319,0,0.13855233825106858
8c91039f-9ff8-4749-b553-5310967d196d,17,0.02334360606803064,-1,0.006501610050200141,0,0.2622786074644672
2dc8d3d4-a5ac-4dd4-bc5b-a972586f4c3d,-1,0.02380822804122912,1,0.09871374023878779,-1,0.027805012585120373
cea77466-ded3-4c06-a266-6ec9b0f6550d,-1,0.051961963425832584,29,0.15750297778066183,-1,0.00711555365419801
0eb259bf-d4e4-44ed-8d6f-f20ce3f214e7,11,0.4344817167370506,15,1.0,17,0.10832695855621909
b6d0a1a0-241d-4af1-945d-7936abee905a,38,0.1379215760049683,29,0.13573123790806088,45,0.08632171255535634
58b0f8a5-340b-4b17-9c55-1e0838c00b47,63,1.0,-1,0.04577593257991189,-1,0.04560952174537397
ea77b289-8464-4040-93ca-04a638261376,-1,0.029774418041582314,1,1.0,31,0.023039831883530083
48efd03c-6eca-42b6-bf56-e0d8c0838be3,5,0.02923822200667902,-1,0.02519485078444258,-1,0.08546021201549966
0f7d8041-56ab-4cf3-ab1c-9daa196f670f,10,0.2985316830458269,32,1.0,-1,0.003293323361828285
22a9e84b-075d-4797-ad92-e23108342d3e,-1,0.027161490260301204,46,1.0,-1,0.017570471792601357
0b21884b-e3f1-4d94-9f7d-a5c84e1b5d07,3,0.13028617438590984,-1,0.08322127893141601,35,0.10567481199685026
1f0e1b1f-bb34-4d48-bffc-7c9907ee74cb,-1,0.03540425694064807,15,0.5230615213233345,-1,0.012361767433109292
fca4076c-7bb7-4c60-b63f-71afc1f64f42,59,1.0,6,0.029595645388976913,1,0.11885707887838438
053d9a50-bca4-40e6-8935-5d60501601c9,-1,0.03435437247351076,-1,0.0103934265500609,-1,0.13572924698840685
f97a4b0e-b6ab-418b-8d93-ac1c48093276,0,1.0,23,0.12350872794633735,49,1.0
a12100af-8252-4d07-bcb6-30388c62d380,19,0.28207350205232123,3,0.2841703795638879,-1,0.08518680072843374
379d002d-201e-4527-818f-1324c5018eea,7,0.07199992982629608,-1,0.0973749923155863,1,0.3734164660575607
38ee53f2-556b-4d18-9403-896d2573a786,34,1.0,20,0.1030796219912634,-1,0.03410534469839581
ff923b74-0d3b-4984-a2d5-0976908d7104,-1,0.017126367514954624,12,0.09603148353391874,9,1.0
b011bfca-86db-4d1c-8420-41a5e3c976ae,7,0.10461244614859969,-1,0.040035251239650446,-1,0.020580212852146847
ce67240b-8c93-4314-8af0-fab5a2bd1178,50,1.0,33,1.0,43,1.0
55ea51fe-8b8a-4365-a5dd-dbb6058b9d42,-1,0.09963249792916076,-1,0.06233027830690585,-1,0.009720716857850087
76df009d-7c62-4d9c-826e-fd2c3444aefa,55,0.1361447464122096,44,1.0,55,1.0
b7ad8e60-8073-48c4-aa93-e86360c5a383,28,1.0,-1,0.1855214833649372,-1,0.0940429936520561
fb18cb85-cf73-49bc-9817-11869bf435cd,-1,0.03357942483790915,-1,0.07835367269227492,0,0.3179642774248165
1e19cd85-2700-4ac2-b180-26894432f63a,-1,0.03406095014425836,33,0.06874065164202477,43,0.06542579011442272
eb572921-fadc-4fe7-846f-6a0b884fd805,-1,0.039088743285634796,-1,0.05983545606103068,3,0.20355188898343002
a30031ea-96f6-4c06-b413-cb594f73edb5,5,0.18879327520980996,7,0.030262338813584685,-1,0.01698152711885499
15abb170-abe0-4b98-83d1-6fce4ca89168,58,1.0,46,1.0,-1,0.08047060268965547
d527210f-909a-411f-9424-f43bac039228,46,1.0,40,1.0,24,1.0
2c247d6d-4bd4-4203-9ec1-8aa89b6af56d,0,0.2556565988642208,0,0.20786952619626192,19,0.22094038198383067
2a4eebbb-b4f1-473c-9b0a-12b5f6bdc8f5,-1,0.04283545642272438,-1,0.007130403620862927,-1,0.03456639985938977
d7d6dda3-dfb8-4920-88a6-a82c59268714,-1,0.014421216133639602,-1,0.017936996247430077,-1,0.1324045351290622
03dddeb5-b44e-4d6e-970a-f490501ea6eb,25,1.0,25,0.13864642202261807,16,1.0
457d1752-bec5-4567-8d3a-401f75ee0514,9,0.15392997217216306,51,1.0,7,0.41405428001087463
f851aa3d-d2e9-4e52-971c-284b2061e7bb,-1,0.03166664273203556,21,0.040722637951672816,-1,0.008359875538719391
5010d71f-cf70-4ba6-89eb-955f7172d05f,16,0.07451621685856144,-1,0.019909609872852847,10,0.03971991455195393
999f7328-c0ea-441f-8808-bee2281a2c27,1,0.20614100238635893,48,1.0,47,1.0
6252fab6-74f3-42a7-911f-ede2a1577c9b,6,0.47056016809220963,1,1.0,-1,0.05694662118802891
632f0747-3779-4b72-b1ea-69b17cd4eded,-1,0.042188777963739724,2,0.39829578523710424,-1,0.02748876499370094
4d93376e-836d-4090-8af6-707a32a38d9d,-1,0.0727252532074421,28,0.45803684365821384,3,0.1869792403970075
a80b0da2-b017-4838-849e-086d4cdd559b,21,1.0,21,0.06414602836967186,40,1.0
f7b980fe-d6fa-4629-90a1-80e562ce2d19,-1,0.09099862734497394,-1,0.03559959001892745,64,1.0
5522dc16-028e-4c91-b3f6-4cf7f23c4812,-1,0.036012488343153126,-1,0.015668967462833614,19,1.0
06f36619-c0ed-40b6-90c8-60954acdbd49,10,0.48151091419639674,-1,0.011812644704988695,6,0.09707456420241621
5e706097-d4df-4645-9fc8-4a6d4147839e,35,1.0,5,1.0,46,1.0
d392ab1b-4be5-4d20-a60d-6396aa1411ce,17,1.0,17,0.1429628720533737,-1,0.01861453245728715
1c717a81-0c2b-4d09-96f2-5f331c3a6825,57,0.03096570190278397,27,0.10819800671203214,44,0.3065333516291883
f7d3d000-8000-40cf-bbd1-414a24bd9749,1,0.20855717421684722,8,0.08824878617629035,-1,0.19803795045702668
3bfa7a18-d37b-44e5-ab52-7bba795230c0,-1,0.04918448975748144,-1,0.009502014554652518,-1,0.012526842787072365
e65f53c2-9366-4e1c-8277-fce6e55fb00a,-1,0.15272118799046974,4,0.10372166068344281,15,0.20794621350137338
5cca8ebf-c9c3-471a-8d03-0456f7768822,-1,0.03029998920544608,7,0.025809582702586688,28,0.12505087027065442
155fd770-7c7c-42ae-b05e-f5322b4281b9,2,0.10370217503526953,-1,0.060334235817631116,27,0.03502280259960663
5ee57094-59c6-4ff7-ba5f-56cf5c33e4f2,31,1.0,50,1.0,-1,0.1813067875453276
3efb14c4-66a2-4a4c-8406-f6c768addc6c,0,0.5115295426707435,0,0.3531628593135327,0,0.14252048602042236
b3800cc9-01b0-4c0a-a3a5-f8157c85e533,1,1.0,8,0.4575214512112008,25,1.0
fd44cf9b-ad75-470a-8128-f215bcce639a,18,0.4974233656643196,14,0.056778821084015864,41,1.0
44532462-a941-4aa4-af7a-df25ba8dee9d,29,1.0,30,1.0,31,0.3317732862153652
e175edeb-22f1-4b9e-a80d-dc9542143a04,9,0.07531548966989453,-1,0.11197939438473935,68,1.0
0929658c-abdc-4857-abfe-ea67bd276458,1,0.3258169795453335,8,0.1043171758858331,25,0.2764334479986774
9eb6fe62-561d-4275-817b-367463470855,-1,0.012273368434122347,-1,0.141022274177652,-1,0.05818908557945732
876aae8b-0e05-44d1-8854-9b10c12421f2,19,0.08635894671294109,3,0.19790654046667838,-1,0.03292975055330755
502f4f4d-1e97-4b67-9031-49d1e1583ec0,-1,0.014495188948514674,-1,0.006914745264454803,-1,0.044539618626499286
ce5e939c-f841-4c18-92d2-9f13180b9d49,40,0.2772211685491266,5,0.37117042146639073,18,1.0
1374661e-c908-4e54-baec-c6050dbbaee7,37,1.0,14,1.0,23,1.0
902610a8-b264-4bb0-8fe7-9cbb904754d4,11,1.0,15,1.0,17,0.4340799359505439
2325daf7-7d60-45ee-aed4-fd4b334d7dd7,9,1.0,4,1.0,15,0.10635470647010084
beaa89dd-9f4b-4ed8-9e09-7fe8c4c1b1af,-1,0.04069749489235114,1,0.20886460472170987,-1,0.02292608303110717
d1953685-9f19-4629-a2e4-657dfed6fd48,11,0.497009090009185,-1,0.044204140307127236,17,1.0
7a0803fb-bcf9-461d-85da-4033b138bf84,-1,0.02139529120280167,2,1.0,-1,0.02125075379332844
497e9b50-e1d9-4ec2-a60f-74528a1f4766,-1,0.0586358980358078,16,0.1106367445745182,35,0.20048316432914803
d86ce193-642f-4438-800f-9d773b9e86f8,14,1.0,13,0.24847274732894026,14,1.0
8b0a7618-c78c-4284-8eea-0f0198c1cfff,39,1.0,16,0.10860395750164416,-1,0.02876187647371331
5a771e1a-ec22-4984-948d-c00c518c98c9,-1,0.009017245158023842,-1,0.01023477276033449,49,1.0
e3559da7-7a89-4340-bd2a-9db2b15b410f,7,0.22435469780384895,3,0.3661158840420358,1,1.0
c483fe4f-6b06-4384-807b-134e0551dfb9,50,0.27318707532776126,-1,0.015200276622232773,-1,0.032597135850662665
7ff8770c-3514-43c9-8c5c-daa9cbd150a5,7,0.03804909946520684,3,0.18487803738058436,1,1.0
850e465c-80b1-406c-9d94-d2fc22c20c9b,43,1.0,-1,0.04406410476878789,5,0.0675789927176366
b76deb22-5488-438f-9cff-d7e5e9b67328,6,0.37663094121638485,1,0.5540477501964157,33,1.0
c2e921b9-87fe-4be2-9efc-74dc1ce8ec4e,-1,0.015379875804130087,-1,0.12359552074783374,-1,0.12867996900181397
ffe44927-70f3-4501-b99b-29b18313fd78,17,0.14354928199413194,-1,0.008472252215081667,20,1.0
1e334c11-43ee-47be-a852-eb587030f777,8,0.5257227225225208,6,0.19298736875439848,13,1.0
74eacb35-c540-45f4-a9b1-0873a3ec4664,-1,0.022100396279872408,34,1.0,-1,0.0659698646846034
3c428e24-a64a-4dc8-8b06-d41e363a3c9a,-1,0.028572971516355766,-1,0.0811556817946289,6,0.1011013310567147
d7154825-4ef0-47a5-9c6d-07015a05eea0,-1,0.01940325262832706,21,1.0,1,0.3134364081177998
e4f95d1a-630f-43df-a1c4-c17332654f52,-1,0.058646845418164735,-1,0.024169701566912075,34,1.0
aee88063-2698-405f-8cff-83544cc6888e,51,1.0,26,0.13670350425332833,42,1.0
b805610b-e398-4202-84b0-ca8110af36a5,-1,0.04001826190529393,19,0.17681985618320806,-1,0.04926731364601658
3b7b83c5-96bd-4013-b052-0d40c6031054,0,0.4295923815776347,0,0.14110701178690638,0,0.11942172989367827
e2d35c14-3e15-43e5-94ad-1fa769a6d193,12,0.04279578682738531,34,0.50896803143134,11,0.46995192421304
aa46c381-081c-4e5a-b4fe-bc351f85310e,-1,0.01457002525652819,-1,0.004613535128434928,4,0.06644811279757196
216cc1f9-4230-454f-a4ed-9128a7931bbc,7,0.07505750997131902,3,0.434759231208564,1,0.2902738155885195
5ec8a0f8-8a2b-4f44-832f-da63ad7b1d76,-1,0.006374876523080873,-1,0.13187105737893548,-1,0.018430724420095582
ab261221-ba55-4fa0-9323-efe2d8dc7358,0,0.1814552201817029,-1,0.06970469791386773,0,0.1621626714382686
bbc05f33-8e80-40fa-9564-ec1fcf9b6e05,43,0.2749485818329411,16,0.06489541010669302,-1,0.07545720018185635
057ee87e-72d9-4d5c-b80f-460845416719,-1,0.030002725427068385,-1,0.010365201098627163,10,0.07411385059861138
b9d59bc1-329d-4ff2-8df7-123f947dd15d,-1,0.11730140098449758,35,1.0,36,1.0
7a0a5aba-e158-490b-80fe-c371c230b70b,14,0.6673229441337867,13,0.7634526765121137,14,1.0
75779af4-20d9-49b5-893a-a538ed9b68d5,-1,0.03800534343219347,17,0.5397365496052484,62,0.18713879790194776
bbc76463-3e2d-4046-959d-17a30d4194b3,-1,0.04150102862604283,14,0.70580268015483,23,0.13800008091794083
a6ee3a28-8f1f-4a48-a0ad-d6ffef65bb6e,5,0.026159293544689505,50,0.099798600600785,64,1.0
939a0d6e-a06a-4c44-bc52-550e6ee1c265,8,0.08278444488274951,6,0.046333420664377324,13,0.009960361353928545
552f4ed0-5096-449a-9e40-e670fc4cbbf3,-1,0.0176870856192158,0,0.12448895927821987,-1,0.02446422788057992
cede529b-9ea7-4a55-a4cc-8a4eff38da48,15,0.13108984808277058,43,1.0,34,0.06949735011432359
3a2065f0-8304-4834-b951-380eddc402c4,30,0.08125987406552904,46,0.26903117634902823,37,0.03557663446379187
ca56e908-9c87-40ed-a928-458e1a20d511,-1,0.03632473318872206,-1,0.025941972760876397,-1,0.07128300148152097
6d39799f-a33a-4da3-b00b-bb2b980bf2f1,0,1.0,0,0.5981395786841895,0,1.0
5054901c-e43d-4477-b7e6-9e3b7c31aa43,30,0.13840294989007274,22,0.3837590682850554,54,1.0
2db25598-fb1c-4546-8614-a9cea38d3018,-1,0.008738428715708877,-1,0.004549650121436885,8,0.12929625690657542
bca042ad-0826-423b-9ce1-ce6fd3076cc7,6,0.39596772744511843,1,0.11657193461550583,38,1.0
e1ebff34-b0cd-4056-a3e1-893f1deede3c,6,0.11522717376411122,1,0.10200079069911515,-1,0.008786611407484138
1d3478c6-9ee1-43be-b195-a63e260198a8,13,0.4002172367809243,11,0.2175336315263713,-1,0.03421474010555479
675f6258-680c-4982-b4e9-5c8b80d5e8d4,8,0.03011801195160509,-1,0.03086645950445797,-1,0.035960503196656765
de5b9dec-4eef-443d-88b4-feff118138f4,7,0.16656140630457955,-1,0.0066219495431346625,-1,0.03971792680036938
24f9e360-f004-432c-ad35-fd858c7bfd16,3,0.27766618306222296,-1,0.11509288745306151,3,1.0
55d33900-ef58-4d78-8b5f-97edd885cab2,34,0.0889044219074185,20,1.0,-1,0.007492947645372004
b3b31a49-f5f6-4ff8-a820-d97389f54e5c,7,0.16531817983676872,20,0.06921075281620187,1,0.05675377653889647
2c51681c-4214-4c66-ab98-708a0543ace3,7,0.09313686678394531,49,0.6296440523981203,1,0.05588177485212911
90099bb8-1b97-4108-81dd-6db045839b14,7,0.057768146226485115,49,1.0,-1,0.04358914533520052
b2c1a1ee-93c8-46a4-933e-8a69fa65d1e5,6,0.36165959801708375,1,1.0,33,0.20594136459093612
5949360b-bca7-4240-9e97-8e4be6ec97c9,44,1.0,25,1.0,30,1.0
c233f2d8-77f9-4e8e-adab-804334ef0cef,-1,0.020406308972306025,-1,0.1302113059115712,22,0.18536683639321352
353994c3-950a-4d8f-bc9c-ba6cfbb77fc7,0,0.23665210570490194,-1,0.006154823868633518,0,0.12005754992892599
d7c7b6b9-e4f4-43f3-8775-c2dcee6efc4a,8,0.09988241672859305,6,0.03266881370332932,13,0.01129177144066932
2a52fc9b-3d3f-4238-8b7a-d4f03cd02a28,33,1.0,53,1.0,18,0.13681930900772332
339b0b02-0f72-446e-887f-7462625cfd7a,25,1.0,3,0.145184289333408,16,0.46493192802469757
04bb2b0b-dd67-4417-a24b-d525d4576661,25,0.2712249023076758,25,0.14069102049488943,16,1.0
67541700-fea3-429e-9117-c0fc3d200953,10,0.29279670368597854,28,0.5222034259333899,3,0.4449253791732408
8950a296-5b2a-4a0f-8355-d53200fc74c6,3,0.0865434549077902,-1,0.09262723426479391,3,0.6118302371380023
e21b8627-9d49-4a8f-a9c3-9505904abd88,-1,0.10088324735633974,54,0.13500941192728885,10,0.08349506641205519
32b34056-44a6-4973-96f7-978a1f0aa795,13,0.20375772794654534,11,0.6004161586662221,7,0.0979289475021218
5a1a67ed-5afe-43c2-a40e-a0e1a3b3891b,-1,0.05360463759702507,9,0.016546621228755644,-1,0.0030657339309532994
53e3e3c7-ed27-4707-98ff-fb24613239af,10,0.12103532070249712,-1,0.06297249886156647,4,0.05978639969742111
b2fd8c7e-618a-414d-92d8-323847b90f26,-1,0.009287232308290322,-1,0.029414368299843657,-1,0.013105261728784253
0a60d7d0-3d59-44dc-9d90-6ce591a852d0,-1,0.0692783545098607,-1,0.07305904209797184,17,0.03999980081117321
8573c598-c98c-49f4-9040-c764a3858ccf,11,0.042781732055089845,23,0.19262081870123374,-1,0.016073130140219615
782a9e2e-bc61-4044-924d-6a3de762178d,5,0.18590036815527816,7,0.20158168449318825,8,0.0462893254639045
40ddb0e3-6f45-449c-9839-cf911916b1a7,17,0.1516840116284054,17,1.0,20,0.4500355731806796
66c47f85-18b9-4667-8635-0f731f843165,7,0.09291044409632573,3,0.3862175613022426,1,1.0
