s1_sentiment_score,s2_sentiment_score,s3_sentiment_score,s4_sentiment_score,s5_sentiment_score,sentiment_score,REF impact case study identifier
0.2,0.060360310421286,0.0214285714285714,0.2122679924242424,0.0,0.1299416180150125,66e938df-d188-4182-9990-2dec54af6a00
0.0941176470588235,0.0763333333333333,0.1416666666666666,0.0765745007680491,-0.1,0.0791615646258503,2aefe25b-98c5-4366-bee5-64d9f559eac5
0.0423295454545454,0.1429519129519129,0.0865512265512265,0.1490059098205165,0.0270833333333333,0.1312913000977516,b7b0eb55-4c09-4894-8825-f0247bd32f80
-0.0388888888888888,0.0698666666666666,0.0346153846153846,0.1010296143250688,-0.060530303030303,0.0631742925948223,5d564082-2d5d-41b5-a169-7f11c137fbaa
0.1125,-0.0006222943722943,0.1121212121212121,0.1670454545454545,-0.1055555555555555,0.1130894746279362,c90a1c87-9575-45fd-a37a-e736c3b739d7
0.14008658008658,0.1111901755651756,0.1312499999999999,0.1204335016835017,0.0921487603305784,0.1172570076981842,c28c36bd-ad72-4aa3-865f-17432ddae321
0.1598290598290598,0.1838173114363591,0.216017316017316,0.0992904731202603,0.1509830447330447,0.1452128903891018,c223df8c-01cb-401f-9a9d-3386ebae96a5
-0.0356060606060606,0.1832714904143476,0.0435185185185185,0.1178624994534086,0.2111111111111111,0.126320528722214,3f91fcbb-1fb1-454d-9ee3-b87de7881607
0.15,0.0877554563492063,-0.0595238095238095,0.2030385177071924,0.0,0.150865504358655,0eb17497-a615-4f0b-97ad-d7be4543b4d6
0.1916666666666666,0.1257680890538033,-0.0133333333333333,0.0958333333333333,-0.0073365231259968,0.0941229877906524,adc80482-fc3c-4952-a37c-f5e9f43d7728
0.1453125,0.0383838383838383,-0.0773809523809523,0.1629141113516113,0.05,0.1058053886412095,8f802bfb-795a-4c66-9357-7532277fd40d
0.143001443001443,0.1039994831039607,0.0670454545454545,0.2295323957088663,0.2855477855477855,0.1783496913828666,f4dc7ac5-25f3-4c05-9dcc-5ef75994ced2
0.08125,0.0912587412587412,0.0933333333333333,0.05879329004329,0.17,0.0839775652275652,f84c8965-1e54-40fd-9b3c-7e68a9aebaec
0.1241477272727272,0.0957118679193147,0.0769230769230769,0.0973911298414609,-0.0083333333333333,0.0950252447838284,84a4ad06-92ef-4178-8b53-fd9d3ada750a
0.2067148760330578,0.1285473785473785,0.21,0.1717112383230804,0.3333333333333333,0.1654182127396413,3c54584b-5c70-4b2d-a90a-4cd28bac0e4d
0.01,0.0729090909090909,0.15,0.1275469227741954,0.2055113636363636,0.117756762637715,d292cf2d-0773-4452-8515-5b0e0752bdb4
0.0285714285714285,0.0726082251082251,0.2047619047619047,0.1125397416790859,0.081060606060606,0.0952604512276045,baf6d3df-a6c7-4c8c-b958-82768271d1d0
0.2074494949494949,0.1531446540880502,0.0716833513708513,0.1583862206975414,0.2837121212121212,0.1571011878620574,13822b1e-9ea7-426c-8d72-a8f061d7924a
0.1097537878787878,0.0977031302031302,-0.026360544217687,0.2109133333333333,0.1870580808080808,0.1566662934766383,9d4284f3-e9e8-4d8b-9f62-df68c52fdb35
0.0508996212121212,0.0791666666666666,0.0,0.0896531452087007,0.0,0.0801769959997808,a55bb562-0696-4665-8480-0ebd649f926d
0.1285087719298245,0.142060606060606,0.1253787878787878,0.147810582702669,0.1725589225589225,0.1461515336515337,54b2816b-2569-40de-890b-d097f6f038c6
0.0550520833333333,0.067995892995893,0.0422077922077922,0.091562922754329,-0.0764705882352941,0.067145207733443,c2ac4193-ff3d-4bde-9641-12309a896394
0.0361111111111111,0.1201466636811464,0.1291666666666666,0.1461270772238514,-0.3555555555555555,0.1218130400889022,de7b5750-1615-4cd7-bd7a-6fbc7b22d3c2
0.2000688705234159,0.1349963045084996,0.1585858585858585,0.2157020515716168,0.2666666666666666,0.1936589925226289,640a0ff5-afa1-4a31-9441-b4a37e32cfac
0.015,0.0483384262796027,0.03,0.1598054070112893,0.1523809523809524,0.1214337718558497,db8090f9-2c4a-45bd-a67c-977353397ed3
0.0185064935064935,-0.0328839869281045,0.3095238095238096,0.1069461506961507,0.0795454545454545,0.0727486505264283,feb74fb5-855a-4273-b8ad-5dc79be8b098
0.1693181818181818,0.0971861471861471,0.15,0.1324534717251253,0.0227272727272727,0.1263655788655789,8f7825bc-50e4-4313-8ad1-1837d483f903
0.0875874125874126,0.147713808101132,0.1048484848484848,0.1359936575052854,0.0238095238095238,0.1305269022065897,34e7e0ef-e939-490f-af01-c05891314892
0.087999037999038,0.0305637544273907,0.0551767676767676,0.1528823953823953,0.4,0.1138524147926802,dfe521c4-5b2b-4e6c-bd3c-7b1d69d60310
0.125,0.1302209284967905,0.2496598639455782,0.1179049671022147,0.0,0.1322005540755541,8ec473a5-bbeb-47e1-b782-10ad4a5acbd5
0.1888888888888888,0.1089150432900432,-0.1666666666666666,0.1936608319217015,0.0946969696969696,0.1511565461565462,ee235d5c-5bf4-40a5-94da-9591ce9e1d6a
0.1649999999999999,0.1115210547028729,0.0552769070010449,0.1298783454987834,0.0773809523809524,0.1150442628532516,d25d0e7c-de58-480b-88dc-80c67992943f
0.0730027548209366,0.1459401709401709,0.2095238095238095,0.1620899781222362,0.0,0.1546042534827582,b21e6a78-02d9-4230-93f9-a036b4290e22
0.0285714285714285,0.0612816220238095,0.0594668489405331,0.0610662701784197,0.0351428571428571,0.0575522672412073,c39a7c40-ba6b-41bb-85fb-791112ae7f29
0.0330128205128205,0.0715321912130422,0.1535429482797903,0.1512139466958744,0.15,0.1303187682171745,0a7fdd93-7aa7-422c-a2f8-47091a08127b
0.0701388888888888,0.0296099290780141,0.0352941176470588,0.1263157894736842,0.1305555555555555,0.082008830022075,3d0a8fd5-8702-45b8-b002-1f4fd4042f38
0.1555555555555555,0.0715857202158571,-0.0094696969696969,0.1695489005190497,0.0291666666666666,0.105328887554321,9ff8da52-9796-4600-8bfc-b1f2f22b00b6
0.1050619834710744,0.0639179057657318,0.0818181818181818,0.1282491188228894,0.1333333333333333,0.1075573101141283,38cdf896-7e30-480c-a8ea-8ade1f3113e4
0.0425925925925925,0.1727713178294573,0.3045454545454545,0.2322607312366348,0.2006666666666667,0.207764849022613,7b5ab914-b25b-456f-be0e-29c7af68b2a8
0.2833333333333333,-0.0154286370195461,0.0426997245179063,0.0757004271855757,0.0,0.0721724043152614,524fb451-a8da-4bfe-95d7-176713daf242
0.2353030303030302,0.135553206483439,0.1961538461538461,0.142013725899268,0.2464285714285714,0.1602397787397787,716cf3c5-cd91-4707-add0-8ffcb2bf77e2
-0.01875,0.040543758043758,0.0066666666666666,0.1149494949494949,0.2079522180328631,0.1226961605000279,95c1638e-3cc5-4efb-9e3c-f1c64862c2e7
0.0903581267217631,0.0479166666666666,0.0583333333333333,0.185924920850294,0.1337662337662337,0.1336758076634109,84dd9f99-be6b-4b8c-aeac-0ec32e7f2c93
0.1064102564102564,0.0326812076812077,0.095,0.0851415584415584,0.0552083333333333,0.0694270960001297,66cf0dd6-b7b5-4c8c-b6d7-46c0d440327b
0.1365508021390374,0.1173326673326673,-0.0214285714285714,0.1639406889406889,0.0562499999999999,0.142017563388992,550cc3bd-3e2e-4f52-8dd2-b82c3fc6ddd2
0.1497694334650856,0.0680853994490358,-0.0077823691460055,0.1251156717899836,0.1272727272727272,0.1053091612820677,4c4ca9f6-4aaa-4a9f-b317-3c6ec89e39e4
0.1396694214876033,0.1603288524341155,0.225,0.1704553325462416,0.4,0.174633307868602,9ae98944-f9b3-48a9-81bd-778d8716860a
0.0720893141945773,0.1699203574203574,0.0758928571428571,0.1473729531338227,0.2722222222222222,0.1489432882319912,8683d219-0009-4ef5-94c6-394800b81094
0.2170454545454545,0.0619292355371901,0.0117647058823529,0.0890190972222222,0.0,0.0751508004574042,73dbc3bb-1e89-40d3-bb77-8a51e505297e
0.2170454545454545,0.0619292355371901,0.0117647058823529,0.0890190972222222,0.0,0.0751508004574042,b0cc817d-6c01-47db-ac53-ab369de00cb9
0.059982174688057,0.1850210686749148,0.0662878787878787,0.1788950107131925,0.1466329966329966,0.1644591935011096,ca73bba6-6f7a-420e-a802-d4ae6e5ae610
0.2175378787878787,0.162356752044252,0.1719298245614035,0.2281146928468357,0.2586969696969697,0.2093857488882999,eb97036f-d2c9-426f-b47e-a5d7a5540c02
0.0653679653679653,0.1306876456876456,0.0464985994397759,0.0943317890686311,0.0893097643097643,0.0970099667774086,dc566dca-0212-4073-8eca-53a4aaf7385c
0.0614285714285714,-0.0032380952380952,0.0462842712842712,0.0253808116003237,0.0215521978021977,0.0218966558010382,11ed772d-1c8e-444f-8d78-ef3c8a3f8374
0.0858585858585858,0.0428384833557247,0.08,0.0902036085804742,0.0272727272727272,0.0804323652537938,76865506-3810-4118-bdff-d032adedee42
0.1727272727272727,0.1244729907773386,-0.053030303030303,0.1466253443526171,0.21875,0.1283696969696969,9457bbdf-5f50-4ab6-940c-ad995983f142
-0.0444444444444444,0.0269908386187456,0.1816666666666667,0.043003663003663,0.1633333333333333,0.0563059163059163,e684b230-f53d-4bfd-be15-319ba3dfd9b3
-0.0080492424242424,0.1137085137085137,0.0351851851851851,0.1586538461538461,0.375,0.1361398071625344,dcd83434-243a-4fba-946d-ea6ae7c78a08
0.118204365079365,0.0903638425066996,0.0706611570247933,0.1532681465821,0.0,0.1221150770673064,acee75c2-a004-41d8-b1ab-6539d2fdba59
0.1246753246753246,-0.0539682539682539,-0.0227678571428571,-0.1283862433862433,-0.0404379933791698,-0.0677741702741702,0b44de58-6b72-46db-b8f7-a7deedb64dde
0.1075174825174825,0.1109592889380123,-0.0545454545454545,0.0801510642135642,0.21875,0.0898041026252035,82f400e7-a782-4e32-b9c7-65acd98b0d26
0.0948621553884711,0.111656746031746,-0.0744949494949495,0.1571214375901876,0.1313852813852813,0.127924847462249,cc8c5369-343d-4238-ad8c-c94d5d6c4bd2
0.1101212121212121,0.1151978973407544,0.0094696969696969,0.1783525910364145,0.17,0.1493261183261183,e719ce9c-79c9-4630-9b0f-7c83f0eb5fd5
0.0777777777777777,0.1245654761904762,0.0875,0.058412747830556,0.2878787878787879,0.0937484281591425,51533bcb-1259-4e2d-8b20-7fc97ca3aea4
0.1785714285714285,0.1114730639730639,0.1333333333333333,0.0960877138734281,0.1571428571428572,0.1105394167236272,bc492faf-c647-49d6-8823-856357ec91c3
0.044498556998557,0.0369047619047619,0.2222222222222222,0.1162122273151684,0.0,0.1087883746059101,66a299d1-025f-4949-a466-6e30478023ac
0.1020833333333333,0.0665646853146853,0.075,0.108441161285198,0.0357142857142857,0.0904479285826436,b257ceca-c133-4bb7-9a5c-394f1223ed10
0.0314444444444444,0.1024542124542124,0.0533333333333333,0.095438492063492,0.0604166666666666,0.0914979236449824,c79429f4-6681-4bfe-a99c-6ba66dc75e76
0.059047619047619,0.1315625,0.0689102564102564,0.1482128616997038,-0.1828125,0.0779630785880785,10ef4159-0909-48d1-9b3f-406c71c85e97
0.0,0.0780594405594405,0.0444444444444444,0.1431165099268547,0.0,0.099818563789152,5c6ed1f9-399e-4a8e-817e-f54ddca594db
0.1182900432900432,0.1056136363636364,0.2001082251082251,0.1741260822510822,0.0407407407407407,0.1476480412591524,034093db-799d-4994-a26f-ed4391bdce3a
0.0646875,0.0557565284178187,0.11,0.0663964191148657,0.0151515151515151,0.0618729569749977,0d54d8d3-edde-4456-ade6-4b816fa20a4d
0.015625,0.0824825174825174,0.0314516129032258,0.154618635332921,0.2083333333333333,0.0989257481648786,fd40a4bd-5735-43d8-9976-3dfecb18114c
0.2164285714285714,0.0923560078133249,0.025,0.1043425799346852,0.05,0.1032347510309596,dcf316cc-2925-4a1f-9658-64499c339a82
0.0554040404040404,0.1270775941230486,0.1532634032634032,0.1517981673066419,0.031060606060606,0.1396380520663308,54a26ffe-7a12-4e66-bb68-a1f2e35ae05e
0.1543123543123543,0.1109029066171923,0.0777777777777777,0.157961038961039,-0.0236111111111111,0.1308923933209647,32b3fc45-7b52-453a-9e87-174be984ef7b
0.2397727272727272,0.0998871100164203,-0.0809065934065934,0.1206953092569531,0.0999999999999999,0.1042587916199027,3cde462c-74cb-44c7-b60b-73ab3139d955
0.044047619047619,0.0670772854596383,0.161245004995005,0.1416744652406417,0.1198051948051948,0.1158601288269962,bfc8c081-b972-485d-a9d3-6eab0cefd6ca
-0.0265151515151515,0.0866289266289266,0.2,0.1402255109231853,0.22,0.1049954382535027,191e0e4f-9522-4adb-afb2-7b8fdea78164
0.0162121212121212,0.0220890937019969,0.1573809523809524,0.0751399304920431,0.178125,0.0600969889982629,b2be1a2b-eaf7-410d-b37f-3ae7cc7922b7
-0.02,0.0146551724137931,0.0824999999999999,0.132536608319217,0.1424242424242424,0.0904115588461382,a1483589-8654-4882-9c20-fd7ea428b399
0.0484848484848484,0.0804509943181818,0.55,0.1108868608868609,0.0,0.1068812171870682,d2ae9358-f1ca-4fdb-9db2-f67e923f0fc2
0.2107843137254902,0.1422090220385675,0.131547619047619,0.1306475468975469,0.1374999999999999,0.1435225468975468,cbb82082-5a2c-40be-a26d-059a483573d2
0.1929292929292929,0.0654769526248399,0.00625,0.1064829142488717,0.0,0.0807389031156636,9647567e-7bc1-4211-9a4c-91828c57b344
0.2375,0.08782131661442,0.194047619047619,0.0645358345358345,0.2283333333333333,0.0952628517316017,50651d08-7946-4aac-b25e-523707b728d6
0.12,0.0695286195286195,0.1335497835497835,0.0889492753623188,0.2469298245614035,0.1105027548209366,adc2f565-f3f3-4eed-8374-13a2f1132ec0
0.0416666666666666,0.1211175608902881,0.0864177489177489,0.0833103896103896,0.0886904761904762,0.0883122838901139,2c7280d1-899c-449b-9667-07c9f58d512a
0.2694444444444444,0.1149190177638453,0.0712121212121212,0.1148678107606679,0.1601866883116883,0.1219061830425466,4847f97b-9913-4ebb-82ec-1cdd8f6ea6ea
0.1138888888888888,0.1486217948717949,0.1296296296296296,0.1277857142857142,0.0333333333333333,0.1282841459937268,c37837a7-b8e3-4709-a4e3-5b6413e11532
0.1399999999999999,0.09004329004329,-0.0424999999999999,0.1600964187327823,0.1076923076923076,0.1182046741137649,99bcdcd0-0a31-470a-aa23-9b5853b7dc45
0.1665334665334665,0.0389672232529375,0.0409774436090225,0.1142585076960077,0.2773109243697478,0.1020483762118743,defb2569-8a65-45e6-8852-b3ef6b857db1
0.2145705172020961,0.1275204643841007,0.1736772486772487,0.1370655080213904,0.0950892857142857,0.1428181992037413,83bbd8a0-1ea8-48b1-8668-78b5115afe46
0.2349999999999999,0.081801948051948,0.1333333333333333,0.1559204931972788,0.2937499999999999,0.1420639667350193,adcff1c6-5631-426f-88d9-c53239752e4c
0.0333333333333333,0.1344671201814059,0.0857142857142857,0.0695091072449563,0.0435897435897435,0.0761741403250837,e5fe80d2-1622-4109-8816-cd4ea9c8996e
0.2026041666666666,0.1204707792207792,0.1548809523809524,0.1517918313570487,0.2156862745098039,0.1527159670686456,78814c74-a20a-4998-adbe-27cdeb2d4b0a
-0.04,0.1785866261398176,0.0499999999999999,0.1521843434343434,0.1333333333333333,0.142803143037518,c289709d-00ad-4063-8b47-a82361a5085d
0.0864285714285714,0.0585212514757969,0.075,0.0731207578429801,0.1083333333333333,0.0712214910369273,ce98917b-b941-4243-b358-fb18b25e43e5
0.008080808080808,0.0959650856389986,0.1054545454545454,0.1175456657163974,-0.0018518518518518,0.0972560454407587,7b9846d5-68b5-45ff-a961-f46a7040c047
0.098051948051948,0.1268333604380116,0.0609625668449197,0.1708680510908234,0.4310606060606061,0.1552907963683826,114454de-86b5-44ff-be3c-1dc14ef27c4c
0.098051948051948,0.0869160839160839,0.1307692307692307,0.1708680510908234,0.4310606060606061,0.1501480487497437,981f2299-3638-409a-8a9f-e80395b6da90
0.1346153846153846,0.0264975649350649,0.0629629629629629,0.1127361853832441,0.3,0.0804666087627871,45f72870-cc98-4631-876e-56688e26c7b2
0.2604166666666667,0.0952888257575757,-0.05,0.0802884615384615,0.0666666666666666,0.0933159023866988,78e8f6d9-d52a-470e-9f81-11f93d7343b8
0.0424931129476583,0.0745602745602745,-0.24,0.0468118686868687,-0.0053872053872054,0.0277002652002651,9cbe7ae6-f59b-4b04-bdd7-a9afaee10f93
0.1836088154269972,0.1145454545454545,-0.375,0.2062464265294454,0.1095238095238095,0.1588784132534133,26ddef5e-a2e5-4457-a8ef-780dbcde1e5a
0.1681818181818181,0.1842030696576152,0.1642857142857142,0.1379104504311116,0.0945821854912764,0.1386952214452213,22e8995b-b07f-4118-af45-3373d67b2ada
0.2007575757575757,0.1497236097236097,0.0833333333333333,0.1261697759912046,0.1321927136533878,0.134222594839371,407180c5-2c92-4c3b-9a4b-63b0eaefd871
0.1297979797979797,0.1092676767676768,0.0647058823529411,0.0745980210265924,0.175,0.0955542264752791,6ee45471-fb24-4d7d-a678-779fa2b16760
0.140495867768595,0.1824700956937798,0.1554545454545454,0.1349292929292929,-0.1458333333333333,0.1457581496786042,9a2b1fdb-ca64-4a59-8e16-949f1a4e8704
0.1588541666666666,0.1182260101010101,0.0966329966329966,0.1652093772369363,0.1175925925925925,0.1495279625523528,94926fc6-279c-4956-aad2-c5081bb564f4
0.0799663299663299,0.1479256854256854,0.0730027548209366,0.1090480947623804,0.1411845730027548,0.1165728939797263,387247a9-632a-4eb5-8f10-0d70f5761d2f
0.1207070707070707,0.0815455898268398,0.02,0.1350348883572568,0.0,0.1075350509705348,4e78f46e-f6c2-4af9-be71-96787c7115be
0.2392857142857142,0.1033209074875741,0.0623809523809523,0.1154586736287766,-0.0118055555555555,0.1061729511019283,d0bea122-b0d4-419d-b751-27f1368fb314
0.087789661319073,0.1176431523022431,0.0291666666666666,0.1113786378637863,0.0143434343434343,0.0992781092781093,1fe83a6f-2e49-44e3-b7bf-0a823b32c267
0.0471590909090909,0.1435121400338791,0.1333333333333333,0.1488597711811997,0.0333333333333333,0.133903913321527,bd1ae131-2066-4d0e-bb5c-10da8da9accc
0.2772727272727272,0.0992480359147025,0.1275324675324675,0.1148588699436157,0.5148358585858586,0.1616107138475559,513c2e7f-d3e2-4c1c-aa8d-d464be831a36
0.1458333333333333,0.1244460341917969,-0.0108630952380952,0.1362978867011125,0.1041666666666666,0.1222310360094451,8a33d50d-b4a7-4cae-8e08-9858822e608a
0.1055976430976431,0.0914766714766714,0.0111111111111111,0.0960792448292448,0.1785714285714285,0.0972598814229249,d5fbd9e2-c053-426f-949f-fa1ceac5fabb
-0.0019480519480519,0.1514931333034781,0.0857142857142857,0.1969626388104649,0.0333333333333333,0.1657097220049027,e2f1d6f4-5979-4faa-82c5-7d4ae8b418f9
0.175,0.1189140534262485,0.0863095238095238,0.0808022376684348,0.1513888888888889,0.1021353768780239,176d8575-398b-4ae2-8bdf-ac0e12c79021
0.03125,0.1587824675324675,0.0249999999999999,0.1764444444444444,0.4555555555555555,0.1744956533980924,24a378d5-cd2e-44e9-aa5b-5a6364b2056e
0.1335497835497835,0.0356209150326797,0.0194444444444444,0.1193384995507636,-0.1035714285714285,0.0863919369400652,5cf0eeff-f082-4b17-b7d9-d74e317f5cd6
-0.0303030303030303,0.120504476584022,0.1023809523809523,0.1484069006390435,0.2055555555555555,0.1311262484791896,91ef06b4-80ba-4ac2-833d-8375f53911f8
0.0442857142857142,0.144,-0.04,0.1128748733535967,0.0638888888888888,0.0980394557823129,6f279a0d-d2f4-49c7-83f1-3c245f25efdc
-0.0888774104683195,-0.0804052429052429,-0.1768939393939393,-0.060633291439743,-0.3064903846153846,-0.1006011256935551,67fc5803-a446-4f9a-802a-01c4bd11d3ec
0.1238636363636363,0.1126531660429965,-0.25,0.1321725078574393,0.0,0.1212731208185754,00012743-f42d-4f84-85cb-50340db92428
0.0,0.1946969696969697,0.1715728715728715,0.1550619834710744,0.1876190476190476,0.1700242528555781,5e249374-aade-4127-b5bc-4e5ea8996dea
0.1471153846153846,0.0839032158317873,0.0222222222222222,0.1337879697333478,0.0961494645705172,0.1118840579710145,c825b2b8-6bf2-4a8e-b598-aeb1c127ac75
0.0166666666666666,0.0696097883597883,0.0562499999999999,0.1466969696969697,0.1227272727272727,0.1057729807729807,a210df71-70c3-4a6e-93b4-4320437e3ece
0.1028409090909091,0.1003704004329004,0.0,0.1189572264856356,0.0662337662337662,0.1016511523158921,607d5cd6-8b98-4f72-a12d-b8d127714ad9
0.2057007575757576,0.07601966873706,-0.0833333333333333,0.0174940968122786,6.938893903907228e-18,0.0404194104018047,663920cc-a146-4053-88af-9e3f753352b0
0.0726190476190476,0.0642888973771326,0.1963369963369963,0.1178798116298116,0.2089635854341736,0.1123753058535668,d87b067b-405a-4de2-9628-43c634c31070
0.140625,0.1201728636660143,0.1160714285714285,0.1420071595071594,0.1418831168831169,0.1319840472602903,99501bc0-8a9e-49e6-bdbb-ccceb9370f38
-0.0624646464646464,0.0673483405483405,0.1101190476190476,0.1319803936373704,0.0681818181818181,0.0895865054485744,ab0b8736-a30c-4aa6-82d9-82a7acb58648
0.0887012987012987,0.0697876337498979,-0.0699999999999999,0.0598776505979895,-0.0714285714285714,0.0601336749188312,2265b62b-b772-497c-845a-9dc881333c10
0.0409902597402597,0.0439063492063492,-0.0163636363636363,0.0867039543089963,-0.05,0.0617532467532467,acf48714-b559-41b4-9567-6c7ee6eac503
0.2178787878787878,0.1795064935064935,0.0733333333333333,0.1567465622612681,0.0,0.1622707095164723,c9acc693-9f69-4953-aba3-80fb8840efe1
0.0555555555555555,0.1665530303030303,0.2111111111111111,0.1712536424149327,0.2222222222222222,0.1703648708579901,62d76d32-d82a-4baf-95a2-0ea46340e035
0.137,0.1750915404040404,0.0,0.139281914893617,0.1393939393939393,0.1433901515151515,a8149b37-5c55-4945-bf5f-95ba79fd5fa3
0.0741666666666666,0.1452020202020202,0.0277777777777777,0.1249516441005802,0.1,0.1172162804515745,9bdfb437-22f1-4134-9104-aca3e007fde3
0.0249999999999999,0.0616762866762866,-0.1999999999999999,0.1202040566959922,0.0,0.0832410521026592,4ef2561e-aa36-4b18-8894-abb1f0d394f0
0.0128571428571428,0.1193609022556391,0.1833333333333333,0.1340498882837592,0.109090909090909,0.1192696969696969,38b023b7-53fd-429a-8769-6ffa8bf4c62a
0.1909090909090909,0.1167277614858259,0.2666666666666666,0.123783476410595,0.1348484848484848,0.1279577874401663,f50552df-7cbf-4fdb-8a17-6aeb5d1a9798
0.1590909090909091,0.0620357142857142,-0.1266666666666666,0.0760211154094133,0.0474242424242424,0.0690045763760049,c9997a17-c3f8-45bf-a5cc-72732c93fe09
0.2770661157024793,0.1561873840445268,0.1419191919191919,0.157819165682802,0.2191287878787878,0.1649147534929526,4eec3a35-0a47-4c02-90e5-b62e7da95141
0.2888888888888889,0.1284760874046588,0.0380952380952381,0.1660798122065727,0.1299999999999999,0.155385216287472,cce9b8c4-b966-44c5-9164-a3ea75e2f50f
0.0525,0.1225496031746031,0.1642857142857142,0.1116445768843029,0.0916666666666666,0.1156467414486282,0c0036d0-5365-4e05-99c8-67464bcd7a00
0.0264285714285714,0.0795024221809936,0.0052631578947368,0.0713439791501016,0.125,0.0632227633477634,88cc49e3-0988-4cff-b693-0888a6bceee5
0.0033057851239669,0.0445038621509209,0.0970258136924803,0.1236772486772486,0.0375,0.0819140774836977,492e40e6-a66a-4096-b64e-151011977692
0.1316115702479338,0.1895127465127465,0.0172932330827067,0.1641641828117238,0.0777777777777777,0.1449543961785341,50f99e53-dbd5-4412-b388-5c6153dfa686
0.1124999999999999,0.0694372294372294,0.2196969696969697,0.1011103660831921,-0.0071428571428571,0.091478259309751,32ef336d-b633-4d71-8398-a7ee3b99d519
0.16875,0.1006910569105691,0.2224242424242424,0.1172397840254983,-0.0071428571428571,0.1146953687338302,2885972f-52e8-4fd9-ad48-bfa7ff48def9
0.275,0.1638492063492063,0.3035555555555556,0.1319440647072226,3.9650822308041295e-18,0.1555974025974025,dca41c27-21d3-4932-bb72-cb43a89ea9b1
0.1170454545454545,0.0747881355932203,-0.0589962121212121,0.0543965293965293,0.0399999999999999,0.0535088691796008,0a5b643c-665d-4ff7-831c-e4251c624cca
0.1718045112781955,0.104429932441296,0.1528571428571428,0.1392663690476189,0.1,0.1302957099672428,351a190a-d979-4eff-985d-612c7a5c5187
0.1549107142857142,0.0891482391482391,0.0,0.1270893141945774,0.08,0.1127950136283469,161319b3-c835-413e-b796-87ddd14e6e11
0.1015151515151515,0.0740124458874458,0.045064935064935,0.1099092779648335,0.0,0.0962187743950039,fad34a07-6a5f-440a-9f78-f72fb5ef9f9d
0.1918831168831168,0.0326261382295865,0.0533766233766233,0.1176670890085524,0.0714285714285714,0.0942097026604069,18998470-002e-4ab1-9828-40b5bb7d1ecc
0.1681581439393939,0.1280409481229153,-0.0101348437886899,0.1254278576859222,0.021590909090909,0.1082109815565697,e13294bb-f3b7-45e6-9718-8fce8e16bd03
0.1363636363636363,0.0692460317460317,0.0989718614718615,0.0864528967916818,0.1420454545454545,0.0919788669414417,4cbd9054-d0a0-4563-8c1c-1ecfcb78dc80
0.2116666666666666,0.063917949334616,0.3198412698412698,0.1488892168437622,0.0625,0.1340333393458393,acf019c7-b442-4f20-8072-5dd0b4a32dc5
0.1566433566433566,0.1213178726035869,0.1233100233100233,0.142763980006248,0.0454545454545454,0.1319220017838109,74983007-609b-4d67-a741-2ae40849e858
