id,ics_table_id,country,countries_specific_extracted,countries_union_extracted,countries_region_extracted,countries_global_extracted
14113,2013,ERI,False,False,True,False
14114,2013,ESP,False,False,True,False
14115,2013,EST,False,False,True,False
14116,2013,ETH,False,False,True,False
14117,2013,FIN,False,False,True,False
14118,2013,FJI,False,False,True,False
14119,2013,FLK,False,False,True,False
14120,2013,FRA,False,False,True,False
14121,2013,FSM,False,False,True,False
14122,2013,GAB,False,False,True,False
14123,2013,GBR,True,False,True,False
14124,2013,GEO,False,False,True,False
14125,2013,GHA,False,False,True,False
14126,2013,GIN,False,False,True,False
14127,2013,GMB,False,False,True,False
14128,2013,GNB,False,False,True,False
14129,2013,GNQ,False,False,True,False
14130,2013,GRC,False,False,True,False
14131,2013,GRL,False,False,True,False
14132,2013,GUF,False,False,True,False
14133,2013,GUY,False,False,True,False
14134,2013,HRV,False,False,True,False
14135,2013,HUN,False,False,True,False
14136,2013,IND,True,False,True,False
14137,2013,IOT,False,False,True,False
14138,2013,IRL,False,False,True,False
14139,2013,IRN,False,False,True,False
14140,2013,IRQ,False,False,True,False
14141,2013,ISL,False,False,True,False
14142,2013,ISR,False,False,True,False
14143,2013,ITA,False,False,True,False
14144,2013,JOR,False,False,True,False
14145,2013,KEN,False,False,True,False
14146,2013,KIR,False,False,True,False
14147,2013,KWT,False,False,True,False
14148,2013,LBN,False,False,True,False
14149,2013,LBR,False,False,True,False
14150,2013,LIE,False,False,True,False
14151,2013,LKA,False,False,True,False
14152,2013,LSO,False,False,True,False
14153,2013,LTU,False,False,True,False
14154,2013,LUX,False,False,True,False
14155,2013,LVA,False,False,True,False
14156,2013,MCO,False,False,True,False
14157,2013,MDA,False,False,True,False
14158,2013,MDG,False,False,True,False
14159,2013,MDV,False,False,True,False
14160,2013,MHL,False,False,True,False
14161,2013,MKD,False,False,True,False
14162,2013,MLI,False,False,True,False
14163,2013,MLT,False,False,True,False
14164,2013,MNE,False,False,True,False
14165,2013,MOZ,False,False,True,False
14166,2013,MRT,False,False,True,False
14167,2013,MUS,False,False,True,False
14168,2013,MWI,False,False,True,False
14169,2013,MYT,False,False,True,False
14170,2013,NAM,False,False,True,False
14171,2013,NER,False,False,True,False
14172,2013,NGA,False,False,True,False
14173,2013,NLD,False,False,True,False
14174,2013,NOR,False,False,True,False
14175,2013,NPL,False,False,True,False
14176,2013,NRU,False,False,True,False
14177,2013,NZL,False,False,True,False
14178,2013,OMN,False,False,True,False
14179,2013,PAK,False,False,True,False
14180,2013,PER,False,False,True,False
14181,2013,PLW,False,False,True,False
14182,2013,PNG,False,False,True,False
14183,2013,POL,False,False,True,False
14184,2013,PRT,False,False,True,False
14185,2013,PRY,False,False,True,False
14186,2013,QAT,False,False,True,False
14187,2013,REU,False,False,True,False
14188,2013,ROU,False,False,True,False
14189,2013,RWA,False,False,True,False
14190,2013,SAU,False,False,True,False
14191,2013,SEN,False,False,True,False
14192,2013,SGS,False,False,True,False
14193,2013,SHN,False,False,True,False
14194,2013,SLB,False,False,True,False
14195,2013,SLE,False,False,True,False
14196,2013,SMR,False,False,True,False
14197,2013,SOM,False,False,True,False
14198,2013,SPM,False,False,True,False
14199,2013,SRB,False,False,True,False
14200,2013,SSD,False,False,True,False
14201,2013,STP,False,False,True,False
14202,2013,SUR,False,False,True,False
14203,2013,SVK,False,False,True,False
14204,2013,SVN,False,False,True,False
14205,2013,SWE,False,False,True,False
14206,2013,SWZ,False,False,True,False
14207,2013,SYC,False,False,True,False
14208,2013,SYR,False,False,True,False
14209,2013,TCD,False,False,True,False
14210,2013,TGO,False,False,True,False
14211,2013,TLS,False,False,True,False
14212,2013,TON,False,False,True,False
14213,2013,TUV,False,False,True,False
14214,2013,TZA,False,False,True,False
14215,2013,UGA,False,False,True,False
14216,2013,UKR,False,False,True,False
14217,2013,URY,False,False,True,False
14218,2013,USA,False,False,True,False
14219,2013,VAT,False,False,True,False
14220,2013,VEN,False,False,True,False
14221,2013,VUT,False,False,True,False
14222,2013,WSM,False,False,True,False
14223,2013,YEM,False,False,True,False
14224,2013,ZAF,False,False,True,False
14225,2013,ZMB,False,False,True,False
14226,2013,ZWE,False,False,True,False
14227,2014,AFG,True,False,False,False
14228,2014,AGO,True,False,False,False
14229,2014,ALB,True,False,False,False
14230,2014,AND,True,False,False,False
14231,2014,ARE,True,False,False,False
14232,2014,ARG,True,False,False,False
14233,2014,ARM,True,False,False,False
14234,2014,ATG,True,False,False,False
14235,2014,AUS,True,False,False,False
14236,2014,AUT,True,False,False,False
14237,2014,AZE,True,False,False,False
14238,2014,BDI,True,False,False,False
14239,2014,BEL,True,False,False,False
14240,2014,BEN,True,False,False,False
14241,2014,BFA,True,False,False,False
14242,2014,BGD,True,False,False,False
14243,2014,BGR,True,False,False,False
14244,2014,BHR,True,False,False,False
14245,2014,BHS,True,False,False,False
14246,2014,BIH,True,False,False,False
14247,2014,BLR,True,False,False,False
14248,2014,BLZ,True,False,False,False
14249,2014,BOL,True,False,False,False
14250,2014,BRA,True,False,False,False
14251,2014,BRB,True,False,False,False
14252,2014,BRN,True,False,False,False
14253,2014,BTN,True,False,False,False
14254,2014,BWA,True,False,False,False
14255,2014,CAF,True,False,False,False
14256,2014,CAN,True,False,False,False
14257,2014,CHE,True,False,False,False
14258,2014,CHL,True,False,False,False
14259,2014,CHN,True,False,False,False
14260,2014,CIV,True,False,False,False
14261,2014,CMR,True,False,False,False
14262,2014,COD,True,False,False,False
14263,2014,COG,True,False,False,False
14264,2014,COK,True,False,False,False
14265,2014,COL,True,False,False,False
14266,2014,COM,True,False,False,False
14267,2014,CPV,True,False,False,False
14268,2014,CRI,True,False,False,False
14269,2014,CUB,True,False,False,False
14270,2014,CYP,True,False,False,False
14271,2014,CZE,True,False,False,False
14272,2014,DEU,True,False,False,False
14273,2014,DJI,True,False,False,False
14274,2014,DMA,True,False,False,False
14275,2014,DNK,True,False,False,False
14276,2014,DOM,True,False,False,False
14277,2014,DZA,True,False,False,False
14278,2014,ECU,True,False,False,False
14279,2014,EGY,True,False,False,False
14280,2014,ERI,True,False,False,False
14281,2014,ESP,True,False,False,False
14282,2014,EST,True,False,False,False
14283,2014,ETH,True,False,False,False
14284,2014,FIN,True,False,False,False
14285,2014,FJI,True,False,False,False
14286,2014,FRA,True,False,False,False
14287,2014,FSM,True,False,False,False
14288,2014,GAB,True,False,False,False
14289,2014,GBR,True,False,False,False
14290,2014,GEO,True,False,False,False
14291,2014,GHA,True,False,False,False
14292,2014,GIN,True,False,False,False
14293,2014,GMB,True,False,False,False
14294,2014,GNB,True,False,False,False
14295,2014,GNQ,True,False,False,False
14296,2014,GRC,True,False,False,False
14297,2014,GRD,True,False,False,False
14298,2014,GTM,True,False,False,False
14299,2014,GUY,True,False,False,False
14300,2014,HND,True,False,False,False
14301,2014,HRV,True,False,False,False
14302,2014,HTI,True,False,False,False
14303,2014,HUN,True,False,False,False
14304,2014,IDN,True,False,False,False
14305,2014,IND,True,False,False,False
14306,2014,IRL,True,False,False,False
14307,2014,IRN,True,False,False,False
14308,2014,IRQ,True,False,False,False
14309,2014,ISL,True,False,False,False
14310,2014,ISR,True,False,False,False
14311,2014,ITA,True,False,False,False
14312,2014,JAM,True,False,False,False
14313,2014,JOR,True,False,False,False
14314,2014,JPN,True,False,False,False
14315,2014,KAZ,True,False,False,False
14316,2014,KEN,True,False,False,False
14317,2014,KGZ,True,False,False,False
14318,2014,KHM,True,False,False,False
14319,2014,KIR,True,False,False,False
14320,2014,KNA,True,False,False,False
14321,2014,KOR,True,False,False,False
14322,2014,KWT,True,False,False,False
14323,2014,LAO,True,False,False,False
14324,2014,LBN,True,False,False,False
14325,2014,LBR,True,False,False,False
14326,2014,LBY,True,False,False,False
14327,2014,LCA,True,False,False,False
14328,2014,LKA,True,False,False,False
14329,2014,LSO,True,False,False,False
14330,2014,LTU,True,False,False,False
14331,2014,LUX,True,False,False,False
14332,2014,LVA,True,False,False,False
14333,2014,MAR,True,False,False,False
14334,2014,MCO,True,False,False,False
14335,2014,MDA,True,False,False,False
14336,2014,MDG,True,False,False,False
14337,2014,MDV,True,False,False,False
14338,2014,MEX,True,False,False,False
14339,2014,MHL,True,False,False,False
14340,2014,MKD,True,False,False,False
14341,2014,MLI,True,False,False,False
14342,2014,MLT,True,False,False,False
14343,2014,MMR,True,False,False,False
14344,2014,MNE,True,False,False,False
14345,2014,MNG,True,False,False,False
14346,2014,MOZ,True,False,False,False
14347,2014,MRT,True,False,False,False
14348,2014,MUS,True,False,False,False
14349,2014,MWI,True,False,False,False
14350,2014,MYS,True,False,False,False
14351,2014,NAM,True,False,False,False
14352,2014,NER,True,False,False,False
14353,2014,NGA,True,False,False,False
14354,2014,NIC,True,False,False,False
14355,2014,NLD,True,False,False,False
14356,2014,NOR,True,False,False,False
14357,2014,NPL,True,False,False,False
14358,2014,NRU,True,False,False,False
14359,2014,NZL,True,False,False,False
14360,2014,OMN,True,False,False,False
14361,2014,PAK,True,False,False,False
14362,2014,PAN,True,False,False,False
14363,2014,PER,True,False,False,False
14364,2014,PHL,True,False,False,False
14365,2014,PLW,True,False,False,False
14366,2014,PNG,True,False,False,False
14367,2014,POL,True,False,False,False
14368,2014,PRK,True,False,False,False
14369,2014,PRT,True,False,False,False
14370,2014,PRY,True,False,False,False
14371,2014,QAT,True,False,False,False
14372,2014,ROU,True,False,False,False
14373,2014,RUS,True,False,False,False
14374,2014,RWA,True,False,False,False
14375,2014,SAU,True,False,False,False
14376,2014,SDN,True,False,False,False
14377,2014,SEN,True,False,False,False
14378,2014,SGP,True,False,False,False
14379,2014,SLB,True,False,False,False
14380,2014,SLE,True,False,False,False
14381,2014,SLV,True,False,False,False
14382,2014,SMR,True,False,False,False
14383,2014,SOM,True,False,False,False
14384,2014,SRB,True,False,False,False
14385,2014,SSD,True,False,False,False
14386,2014,STP,True,False,False,False
14387,2014,SUR,True,False,False,False
14388,2014,SVK,True,False,False,False
14389,2014,SVN,True,False,False,False
14390,2014,SWE,True,False,False,False
14391,2014,SWZ,True,False,False,False
14392,2014,SYC,True,False,False,False
14393,2014,SYR,True,False,False,False
14394,2014,TCD,True,False,False,False
14395,2014,TGO,True,False,False,False
14396,2014,THA,True,False,False,False
14397,2014,TJK,True,False,False,False
14398,2014,TKM,True,False,False,False
14399,2014,TLS,True,False,False,False
14400,2014,TON,True,False,False,False
14401,2014,TTO,True,False,False,False
14402,2014,TUN,True,False,False,False
14403,2014,TUR,True,False,False,False
14404,2014,TUV,True,False,False,False
14405,2014,TZA,True,False,False,False
14406,2014,UGA,True,False,False,False
14407,2014,UKR,True,False,False,False
14408,2014,URY,True,False,False,False
14409,2014,USA,True,False,False,False
14410,2014,UZB,True,False,False,False
14411,2014,VCT,True,False,False,False
14412,2014,VEN,True,False,False,False
14413,2014,VNM,True,False,False,False
14414,2014,VUT,True,False,False,False
14415,2014,WSM,True,False,False,False
14416,2014,YEM,True,False,False,False
14417,2014,ZAF,True,False,False,False
14418,2014,ZMB,True,False,False,False
14419,2014,ZWE,True,False,False,False
14420,2015,,False,False,False,False
14421,2016,GBR,True,False,False,False
14422,2016,NLD,True,False,False,False
14423,2017,,False,False,False,False
14424,2018,GBR,True,False,False,False
14425,2019,ALB,False,False,True,False
14426,2019,AND,False,False,True,False
14427,2019,AUS,True,False,False,False
14428,2019,AUT,False,False,True,False
14429,2019,BEL,False,False,True,False
14430,2019,BGR,False,False,True,False
14431,2019,BIH,False,False,True,False
14432,2019,BLR,False,False,True,False
14433,2019,CHE,False,False,True,False
14434,2019,CZE,False,False,True,False
14435,2019,DEU,False,False,True,False
14436,2019,DNK,False,False,True,False
14437,2019,ESP,False,False,True,False
14438,2019,EST,False,False,True,False
14439,2019,FIN,False,False,True,False
14440,2019,FRA,False,False,True,False
14441,2019,GBR,True,False,True,False
14442,2019,GRC,False,False,True,False
14443,2019,HRV,False,False,True,False
14444,2019,HUN,False,False,True,False
14445,2019,IRL,False,False,True,False
14446,2019,ISL,False,False,True,False
14447,2019,ITA,False,False,True,False
14448,2019,LIE,False,False,True,False
14449,2019,LTU,False,False,True,False
14450,2019,LUX,False,False,True,False
14451,2019,LVA,False,False,True,False
14452,2019,MCO,False,False,True,False
14453,2019,MDA,False,False,True,False
14454,2019,MKD,False,False,True,False
14455,2019,MLT,False,False,True,False
14456,2019,MNE,False,False,True,False
14457,2019,NLD,False,False,True,False
14458,2019,NOR,False,False,True,False
14459,2019,POL,False,False,True,False
14460,2019,PRT,False,False,True,False
14461,2019,ROU,False,False,True,False
14462,2019,SMR,False,False,True,False
14463,2019,SRB,False,False,True,False
14464,2019,SVK,False,False,True,False
14465,2019,SVN,False,False,True,False
14466,2019,SWE,False,False,True,False
14467,2019,UKR,False,False,True,False
14468,2019,USA,True,False,False,False
14469,2019,VAT,False,False,True,False
14470,2020,,False,False,False,False
14471,2021,GBR,True,False,False,False
14472,2022,GBR,True,False,False,False
14473,2023,GBR,True,False,False,False
14474,2023,IRL,True,False,False,False
14475,2023,ROU,True,False,False,False
14476,2024,GBR,True,False,False,False
14477,2024,USA,True,False,False,False
14478,2025,GBR,True,False,False,False
14479,2026,EST,True,False,False,False
14480,2026,FRA,True,False,False,False
14481,2026,GRC,True,False,False,False
14482,2026,LTU,True,False,False,False
14483,2026,PRT,True,False,False,False
14484,2027,,False,False,False,False
14485,2028,,False,False,False,False
14486,2029,GBR,True,False,False,False
14487,2030,GBR,True,False,False,False
14488,2030,ITA,True,False,False,False
14489,2030,NLD,True,False,False,False
14490,2031,GBR,True,False,False,False
14491,2031,PRT,True,False,False,False
14492,2032,FIN,True,False,False,False
14493,2032,GBR,True,False,False,False
14494,2032,USA,True,False,False,False
14495,2033,,False,False,False,False
14496,2033,GBR,True,False,False,True
14497,2033,USA,True,False,False,True
14498,2034,ITA,True,False,False,False
14499,2035,AUS,True,False,False,False
14500,2035,GBR,True,False,False,False
14501,2035,ITA,True,False,False,False
14502,2035,USA,True,False,False,False
14503,2036,GBR,True,False,False,False
14504,2037,,False,False,False,False
14505,2038,,False,False,False,False
14506,2039,GBR,True,False,False,False
14507,2040,GBR,True,False,False,False
14508,2040,IND,True,False,False,False
14509,2041,,False,False,False,False
14510,2042,CHN,True,False,False,False
14511,2042,GBR,True,False,False,False
14512,2042,USA,True,False,False,False
14513,2043,,False,False,False,False
14514,2044,GBR,True,False,False,False
14515,2045,,False,False,False,False
14516,2046,,False,False,False,False
14517,2047,,False,False,False,False
14518,2048,,False,False,False,False
14519,2049,,False,False,False,False
14520,2050,GBR,True,False,False,False
14521,2051,GBR,True,False,False,False
14522,2052,,False,False,False,False
14523,2052,GBR,True,False,False,True
14524,2052,USA,True,False,False,True
14525,2053,DEU,True,False,False,False
14526,2053,GBR,True,False,False,False
14527,2053,USA,True,False,False,False
14528,2054,,False,False,False,False
14529,2055,GBR,True,False,False,False
14530,2056,GBR,True,False,False,False
14531,2056,GIB,True,False,False,False
14532,2057,IRQ,True,False,False,False
14533,2057,LBN,True,False,False,False
14534,2058,,False,False,False,False
14535,2059,,False,False,False,False
14536,2060,,False,False,False,False
14537,2061,,False,False,False,False
14538,2061,AUS,True,False,False,True
14539,2061,AUT,False,True,False,True
14540,2061,BEL,False,True,False,True
14541,2061,BGR,False,True,False,True
14542,2061,CHN,True,False,False,True
14543,2061,CYP,False,True,False,True
14544,2061,CZE,False,True,False,True
14545,2061,DEU,False,True,False,True
14546,2061,DNK,False,True,False,True
14547,2061,ESP,False,True,False,True
14548,2061,EST,False,True,False,True
14549,2061,FIN,False,True,False,True
14550,2061,FRA,False,True,False,True
14551,2061,GBR,True,False,False,True
14552,2061,GRC,False,True,False,True
14553,2061,HRV,False,True,False,True
14554,2061,HUN,False,True,False,True
14555,2061,IRL,False,True,False,True
14556,2061,ITA,False,True,False,True
14557,2061,JPN,True,False,False,True
14558,2061,LTU,False,True,False,True
14559,2061,LUX,False,True,False,True
14560,2061,LVA,False,True,False,True
14561,2061,MLT,False,True,False,True
14562,2061,NLD,False,True,False,True
14563,2061,POL,False,True,False,True
14564,2061,PRT,False,True,False,True
14565,2061,ROU,False,True,False,True
14566,2061,SVK,False,True,False,True
14567,2061,SVN,False,True,False,True
14568,2061,SWE,False,True,False,True
14569,2061,USA,True,False,False,True
14570,2062,AGO,False,False,True,True
14571,2062,ATF,False,False,True,True
14572,2062,BDI,False,False,True,True
14573,2062,BEN,False,False,True,True
14574,2062,BFA,False,False,True,True
14575,2062,BWA,False,False,True,True
14576,2062,CAF,False,False,True,True
14577,2062,CIV,False,False,True,True
14578,2062,CMR,False,False,True,True
14579,2062,COD,False,False,True,True
14580,2062,COG,False,False,True,True
14581,2062,COM,False,False,True,True
14582,2062,CPV,False,False,True,True
14583,2062,DJI,False,False,True,True
14584,2062,DZA,False,False,True,True
14585,2062,EGY,False,False,True,True
14586,2062,ERI,False,False,True,True
14587,2062,ESH,False,False,True,True
14588,2062,ETH,False,False,True,True
14589,2062,GAB,False,False,True,True
14590,2062,GBR,True,False,False,True
14591,2062,GHA,True,False,True,True
14592,2062,GIN,False,False,True,True
14593,2062,GMB,False,False,True,True
14594,2062,GNB,False,False,True,True
14595,2062,GNQ,False,False,True,True
14596,2062,IOT,False,False,True,True
14597,2062,KEN,False,False,True,True
14598,2062,LBR,False,False,True,True
14599,2062,LBY,False,False,True,True
14600,2062,LSO,False,False,True,True
14601,2062,MAR,False,False,True,True
14602,2062,MDG,False,False,True,True
14603,2062,MLI,False,False,True,True
14604,2062,MOZ,False,False,True,True
14605,2062,MRT,False,False,True,True
14606,2062,MUS,False,False,True,True
14607,2062,MWI,False,False,True,True
14608,2062,MYS,True,False,False,True
14609,2062,MYT,False,False,True,True
14610,2062,NAM,False,False,True,True
14611,2062,NER,False,False,True,True
14612,2062,NGA,False,False,True,True
14613,2062,REU,False,False,True,True
14614,2062,RWA,False,False,True,True
14615,2062,SDN,False,False,True,True
14616,2062,SEN,False,False,True,True
14617,2062,SHN,False,False,True,True
14618,2062,SLE,False,False,True,True
14619,2062,SOM,False,False,True,True
14620,2062,SSD,False,False,True,True
14621,2062,STP,False,False,True,True
14622,2062,SWZ,False,False,True,True
14623,2062,SYC,False,False,True,True
14624,2062,TCD,False,False,True,True
14625,2062,TGO,False,False,True,True
14626,2062,TUN,False,False,True,True
14627,2062,TZA,False,False,True,True
14628,2062,UGA,False,False,True,True
14629,2062,ZAF,False,False,True,True
14630,2062,ZMB,False,False,True,True
14631,2062,ZWE,False,False,True,True
14632,2063,,False,False,False,False
14633,2064,GBR,True,False,False,False
14634,2064,IND,True,False,False,False
14635,2065,AFG,False,False,True,False
14636,2065,AGO,False,False,True,False
14637,2065,ALB,False,False,True,False
14638,2065,AND,False,False,True,False
14639,2065,ARE,False,False,True,False
14640,2065,ARM,False,False,True,False
14641,2065,ATF,False,False,True,False
14642,2065,AUT,False,False,True,False
14643,2065,AZE,False,False,True,False
14644,2065,BDI,False,False,True,False
14645,2065,BEL,False,False,True,False
14646,2065,BEN,False,False,True,False
14647,2065,BFA,False,False,True,False
14648,2065,BGD,False,False,True,False
14649,2065,BGR,False,False,True,False
14650,2065,BHR,False,False,True,False
14651,2065,BIH,False,False,True,False
14652,2065,BLR,False,False,True,False
14653,2065,BRN,False,False,True,False
14654,2065,BTN,False,False,True,False
14655,2065,BWA,False,False,True,False
14656,2065,CAF,False,False,True,False
14657,2065,CHE,False,False,True,False
14658,2065,CHN,False,False,True,False
14659,2065,CIV,False,False,True,False
14660,2065,CMR,False,False,True,False
14661,2065,COD,False,False,True,False
14662,2065,COG,False,False,True,False
14663,2065,COM,False,False,True,False
14664,2065,CPV,False,False,True,False
14665,2065,CYP,False,False,True,False
14666,2065,CZE,False,False,True,False
14667,2065,DEU,False,False,True,False
14668,2065,DJI,False,False,True,False
14669,2065,DNK,False,False,True,False
14670,2065,DZA,False,False,True,False
14671,2065,EGY,False,False,True,False
14672,2065,ERI,False,False,True,False
14673,2065,ESH,False,False,True,False
14674,2065,ESP,False,False,True,False
14675,2065,EST,False,False,True,False
14676,2065,ETH,False,False,True,False
14677,2065,FIN,False,False,True,False
14678,2065,FJI,False,False,True,False
14679,2065,FRA,False,False,True,False
14680,2065,FSM,False,False,True,False
14681,2065,GAB,False,False,True,False
14682,2065,GBR,True,False,True,False
14683,2065,GEO,False,False,True,False
14684,2065,GHA,False,False,True,False
14685,2065,GIN,False,False,True,False
14686,2065,GMB,False,False,True,False
14687,2065,GNB,False,False,True,False
14688,2065,GNQ,False,False,True,False
14689,2065,GRC,False,False,True,False
14690,2065,HRV,False,False,True,False
14691,2065,HUN,False,False,True,False
14692,2065,IDN,False,False,True,False
14693,2065,IND,False,False,True,False
14694,2065,IOT,False,False,True,False
14695,2065,IRL,False,False,True,False
14696,2065,IRN,False,False,True,False
14697,2065,IRQ,False,False,True,False
14698,2065,ISL,False,False,True,False
14699,2065,ISR,False,False,True,False
14700,2065,ITA,False,False,True,False
14701,2065,JOR,False,False,True,False
14702,2065,JPN,False,False,True,False
14703,2065,KAZ,False,False,True,False
14704,2065,KEN,False,False,True,False
14705,2065,KGZ,False,False,True,False
14706,2065,KHM,False,False,True,False
14707,2065,KIR,False,False,True,False
14708,2065,KOR,False,False,True,False
14709,2065,KWT,False,False,True,False
14710,2065,LAO,False,False,True,False
14711,2065,LBN,False,False,True,False
14712,2065,LBR,False,False,True,False
14713,2065,LBY,False,False,True,False
14714,2065,LIE,False,False,True,False
14715,2065,LKA,False,False,True,False
14716,2065,LSO,False,False,True,False
14717,2065,LTU,False,False,True,False
14718,2065,LUX,False,False,True,False
14719,2065,LVA,False,False,True,False
14720,2065,MAR,False,False,True,False
14721,2065,MCO,False,False,True,False
14722,2065,MDA,False,False,True,False
14723,2065,MDG,False,False,True,False
14724,2065,MDV,False,False,True,False
14725,2065,MHL,False,False,True,False
14726,2065,MKD,False,False,True,False
14727,2065,MLI,False,False,True,False
14728,2065,MLT,False,False,True,False
14729,2065,MMR,False,False,True,False
14730,2065,MNE,False,False,True,False
14731,2065,MNG,False,False,True,False
14732,2065,MOZ,False,False,True,False
14733,2065,MRT,False,False,True,False
14734,2065,MUS,False,False,True,False
14735,2065,MWI,False,False,True,False
14736,2065,MYS,False,False,True,False
14737,2065,MYT,False,False,True,False
14738,2065,NAM,False,False,True,False
14739,2065,NER,False,False,True,False
14740,2065,NGA,False,False,True,False
14741,2065,NLD,False,False,True,False
14742,2065,NOR,False,False,True,False
14743,2065,NPL,False,False,True,False
14744,2065,NRU,False,False,True,False
14745,2065,OMN,False,False,True,False
14746,2065,PHL,False,False,True,False
14747,2065,PLW,False,False,True,False
14748,2065,PNG,False,False,True,False
14749,2065,POL,False,False,True,False
14750,2065,PRK,False,False,True,False
14751,2065,PRT,False,False,True,False
14752,2065,QAT,False,False,True,False
14753,2065,REU,False,False,True,False
14754,2065,ROU,False,False,True,False
14755,2065,RWA,False,False,True,False
14756,2065,SAU,False,False,True,False
14757,2065,SDN,False,False,True,False
14758,2065,SEN,False,False,True,False
14759,2065,SGP,False,False,True,False
14760,2065,SHN,False,False,True,False
14761,2065,SLB,False,False,True,False
14762,2065,SLE,False,False,True,False
14763,2065,SMR,False,False,True,False
14764,2065,SOM,False,False,True,False
14765,2065,SRB,False,False,True,False
14766,2065,SSD,False,False,True,False
14767,2065,STP,False,False,True,False
14768,2065,SVK,False,False,True,False
14769,2065,SVN,False,False,True,False
14770,2065,SWE,False,False,True,False
14771,2065,SWZ,False,False,True,False
14772,2065,SYC,False,False,True,False
14773,2065,SYR,False,False,True,False
14774,2065,TCD,False,False,True,False
14775,2065,TGO,False,False,True,False
14776,2065,THA,False,False,True,False
14777,2065,TJK,False,False,True,False
14778,2065,TKM,False,False,True,False
14779,2065,TLS,False,False,True,False
14780,2065,TON,False,False,True,False
14781,2065,TUN,False,False,True,False
14782,2065,TUR,False,False,True,False
14783,2065,TUV,False,False,True,False
14784,2065,TZA,False,False,True,False
14785,2065,UGA,False,False,True,False
14786,2065,UKR,False,False,True,False
14787,2065,UZB,False,False,True,False
14788,2065,VAT,False,False,True,False
14789,2065,VNM,False,False,True,False
14790,2065,VUT,False,False,True,False
14791,2065,WSM,False,False,True,False
14792,2065,YEM,False,False,True,False
14793,2065,ZAF,False,False,True,False
14794,2065,ZMB,False,False,True,False
14795,2065,ZWE,False,False,True,False
14796,2066,BGD,True,False,False,False
14797,2067,DEU,True,False,False,False
14798,2067,GBR,True,False,False,False
14799,2068,GBR,True,False,False,False
14800,2068,USA,True,False,False,False
14801,2069,AFG,False,False,True,False
14802,2069,AGO,False,False,True,False
14803,2069,ARE,False,False,True,False
14804,2069,ARG,False,False,True,False
14805,2069,ATF,False,False,True,False
14806,2069,BDI,False,False,True,False
14807,2069,BEN,False,False,True,False
14808,2069,BFA,False,False,True,False
14809,2069,BGD,False,False,True,False
14810,2069,BHR,False,False,True,False
14811,2069,BOL,False,False,True,False
14812,2069,BRA,False,False,True,False
14813,2069,BRN,False,False,True,False
14814,2069,BTN,False,False,True,False
14815,2069,BVT,False,False,True,False
14816,2069,BWA,False,False,True,False
14817,2069,CAF,False,False,True,False
14818,2069,CHL,False,False,True,False
14819,2069,CHN,False,False,True,False
14820,2069,CIV,False,False,True,False
14821,2069,CMR,False,False,True,False
14822,2069,COD,False,False,True,False
14823,2069,COG,False,False,True,False
14824,2069,COL,False,False,True,False
14825,2069,COM,False,False,True,False
14826,2069,CPV,False,False,True,False
14827,2069,CYP,False,False,True,False
14828,2069,DJI,False,False,True,False
14829,2069,DZA,False,False,True,False
14830,2069,ECU,False,False,True,False
14831,2069,EGY,False,False,True,False
14832,2069,ERI,False,False,True,False
14833,2069,ESH,False,False,True,False
14834,2069,ETH,False,False,True,False
14835,2069,FJI,False,False,True,False
14836,2069,FLK,False,False,True,False
14837,2069,FSM,False,False,True,False
14838,2069,GAB,False,False,True,False
14839,2069,GHA,False,False,True,False
14840,2069,GIN,False,False,True,False
14841,2069,GMB,False,False,True,False
14842,2069,GNB,False,False,True,False
14843,2069,GNQ,False,False,True,False
14844,2069,GUF,False,False,True,False
14845,2069,GUY,False,False,True,False
14846,2069,IDN,False,False,True,False
14847,2069,IND,False,False,True,False
14848,2069,IOT,False,False,True,False
14849,2069,IRN,False,False,True,False
14850,2069,IRQ,False,False,True,False
14851,2069,JOR,False,False,True,False
14852,2069,JPN,False,False,True,False
14853,2069,KAZ,False,False,True,False
14854,2069,KEN,False,False,True,False
14855,2069,KGZ,False,False,True,False
14856,2069,KHM,False,False,True,False
14857,2069,KIR,False,False,True,False
14858,2069,KOR,False,False,True,False
14859,2069,KWT,False,False,True,False
14860,2069,LAO,False,False,True,False
14861,2069,LBN,False,False,True,False
14862,2069,LBR,False,False,True,False
14863,2069,LBY,False,False,True,False
14864,2069,LKA,False,False,True,False
14865,2069,LSO,False,False,True,False
14866,2069,MAR,False,False,True,False
14867,2069,MDG,False,False,True,False
14868,2069,MDV,False,False,True,False
14869,2069,MHL,False,False,True,False
14870,2069,MLI,False,False,True,False
14871,2069,MMR,False,False,True,False
14872,2069,MNG,False,False,True,False
14873,2069,MOZ,False,False,True,False
14874,2069,MRT,False,False,True,False
14875,2069,MUS,False,False,True,False
14876,2069,MWI,False,False,True,False
14877,2069,MYS,False,False,True,False
14878,2069,MYT,False,False,True,False
14879,2069,NAM,False,False,True,False
14880,2069,NER,False,False,True,False
14881,2069,NGA,False,False,True,False
14882,2069,NPL,False,False,True,False
14883,2069,NRU,False,False,True,False
14884,2069,OMN,False,False,True,False
14885,2069,PER,False,False,True,False
14886,2069,PHL,False,False,True,False
14887,2069,PLW,False,False,True,False
14888,2069,PNG,False,False,True,False
14889,2069,PRK,False,False,True,False
14890,2069,PRY,False,False,True,False
14891,2069,QAT,False,False,True,False
14892,2069,REU,False,False,True,False
