case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
8ac1ad2c-582c-40b8-ad2c-8c3b1eae4a26,2,0.1991203902174892,1,0.6116105603994753,1,1.0,0,0.454488067450102
ae47b520-15e0-4c9f-bc4b-83c82846d781,-1,0.00523786903931875,-1,0.07619832529716697,-1,0.010746066425336967,-1,0.05753758634097108
d83933ab-94cc-4ecc-bb15-ce8b060fb925,0,0.55823272661093,0,0.3655358954751791,0,0.5968015810516859,9,0.12220513901145656
d625f8ae-47e3-46c2-9034-d7322edd7dc8,0,0.7312783791967273,0,0.32073284068490643,0,0.65352931252082,9,0.1487906339346302
95d45541-e934-43ac-b088-917bf5fc822b,6,0.04275321458327735,30,1.0,-1,0.008721463381688475,13,0.20646540112045936
0c00c5c0-748f-4904-a30e-9b298efa8180,8,0.07274466399472546,-1,0.09994808801122684,-1,0.10251607080766426,8,0.13419679113654898
2b067ecd-a947-4494-b075-7d0bbc737d6e,0,0.310212419427553,0,1.0,0,1.0,9,0.1931006422564718
0a9f686a-5911-409d-b279-68fb4fd9b984,21,1.0,5,1.0,31,1.0,26,1.0
205008ec-6d2e-4246-9719-b5086cf4affa,9,0.10388832208557935,12,0.06667625819694285,-1,0.10734489676902301,15,0.10962913651498694
84735840-b03c-4310-885b-222196dcb401,1,1.0,33,1.0,18,0.04522729390712007,7,0.027576448324561298
b0b695da-b7b7-4b8c-8c8f-57c5ee5a5e5d,-1,0.08629591156262043,-1,0.09179376939583272,30,0.15513258318424272,-1,0.02951598626375302
e39e501a-2da7-41df-884a-b7e949f020d2,16,0.2356378628187835,14,1.0,24,1.0,14,0.17803798261925216
e257a74b-f88e-406d-8abe-66bbb11d2daf,-1,0.049485965140068325,3,0.07345327135285887,33,0.38705154048053275,6,0.17397453479424776
1ccec531-e298-4e55-9640-4c8f1237d673,1,0.5321811185116488,-1,0.033254748086771486,14,1.0,3,0.4658387076151698
23ec0e2b-437d-4110-b6b5-1f2bd511710f,-1,0.032476918113512644,4,0.07231431669450376,24,1.0,25,0.11540063781577467
903261ed-6c39-4976-be4c-2d73f1454fa6,18,0.4175727912698512,4,0.15358257938770473,-1,0.11383924662522041,4,0.6122867000711728
18489c39-f492-4c91-bb7e-a86ed0597800,0,0.3121661653499237,0,0.6360834233298663,0,0.39221330439828467,27,1.0
5c0a6d23-6451-45ba-9f90-32503f09f824,-1,0.10090679224457501,3,0.299375839065093,-1,0.053543521067573464,-1,0.030834051729191306
eef78d31-d466-45b6-8661-75ee67319d2e,1,0.15330175525248982,6,0.055659237571762325,-1,0.07818403018858153,3,0.0770922350863138
e1379459-727c-4a04-8c7b-c8236feca1b3,0,0.22001646891825258,0,0.39180232156149997,0,0.2957161128980869,-1,0.05583142426051357
fc5a0383-5596-4d16-b255-302ef2d3706c,1,0.09362847525369164,-1,0.028402955754371226,-1,0.2984692449747831,-1,0.021961021666000224
a9954760-b02a-491a-a024-7ebdc7d3134d,-1,0.009506400917653543,4,0.04984714603191461,-1,0.3027923780218304,-1,0.04947528651477171
f8baf068-381c-4b0c-a79c-df49f0cc49c7,9,0.13127346042616556,5,0.13523767738892217,-1,0.07293750018572362,-1,0.04089923577147816
aa6867fc-3f98-4390-90fe-87194117f25f,0,0.2529316218440183,-1,0.11595442354794226,-1,0.15058878413960597,2,0.10692101322563166
95fb8a74-9057-4bc9-8b64-29b474a04e22,0,0.4349644317054045,0,0.7028018021450742,0,0.585793768782306,9,0.2668004106486749
e1d084e9-d73e-49bb-8182-8e456efc92ae,4,0.34700867053239576,19,0.22738529903133664,-1,0.08627635887462683,19,0.1265500208438794
38946c34-cbda-40af-99ab-6a5877ff63ac,-1,0.09111810433626315,34,1.0,21,1.0,-1,0.03740733106248512
0b2e93a7-75cb-429c-8b51-48d14200ce97,18,0.065411665113263,4,0.16111228068897693,23,0.2429555872705089,4,0.07068081756701748
d3101cee-b7e9-4766-9e27-c29bd2514188,16,0.13578094241668506,-1,0.1140483115421574,-1,0.11820115709968051,-1,0.08758776417362141
dd684804-ec82-4f81-bd82-e1ab0868d060,27,0.18806181335604658,6,0.12318304851973269,-1,0.037529671579874205,3,0.3178129826890973
3d1facd9-1385-411c-ac38-d928d2680549,-1,0.10782763218662009,5,0.23313541448056202,31,0.3430726989860717,-1,0.137062559413828
40cca831-719a-422a-946e-a50bc5825923,-1,0.09119953812017192,-1,0.044555907800274526,-1,0.02115120612720866,-1,0.05815430217963998
b3205bd3-aa18-42c3-95c1-e55562aea241,2,0.3830235294646961,1,0.8085346398706719,2,0.4253576241059752,0,0.45866609525362806
ac42f1c1-0592-4264-82a4-775611423d3f,2,0.5103161466739884,1,0.7375902468781145,2,0.8442324857434284,0,0.8134269731885033
21f76f73-a242-44c8-b18f-126289fe85f2,6,1.0,-1,0.09674418002143392,-1,0.24285872472342301,16,1.0
7f18329c-d5bf-494b-bfef-8fa517786cfe,27,1.0,27,1.0,-1,0.010259135997965385,7,0.16669206181557292
82b95c0e-8d5d-42cf-a90b-c43a417908a3,12,0.21258453372421335,-1,0.047349900051352894,16,1.0,-1,0.006962513587496771
fe533e1f-d846-4014-85be-e3c1e98ac198,-1,0.03481457508493687,26,1.0,27,1.0,-1,0.02276971552356992
37224b21-d899-45e8-985c-69efd69ade07,-1,0.052492607501111205,-1,0.13368941930485093,27,1.0,3,0.033175105201387584
88a8eac6-7b78-4ad7-91f9-c912b81f8e2d,19,0.059932682151840694,13,0.09763659050715931,-1,0.012621227776121378,31,1.0
4bf7d714-f10a-48b1-b915-42a5a248a6b6,-1,0.018844630975836003,-1,0.013853729631457071,-1,0.009988276699118956,-1,0.061593458220646664
a060be77-b5c1-42a3-b0e1-e489f2b0050b,-1,0.02923257249192481,16,0.03240508956572483,-1,0.01005398189776773,-1,0.03161443715663008
50a009c5-51b8-47fa-9e54-e207b61b6a25,-1,0.041932845819222235,-1,0.02461628032077804,-1,0.045838765889260995,-1,0.010108850058773529
d4bf445a-d773-4651-afb9-612465bd7e43,-1,0.06561800644036898,20,1.0,22,0.44712971844001326,-1,0.022941252405630667
e8f5d845-d251-4551-90a2-07233feeb2cd,1,0.11396685643566323,-1,0.0415522054768215,-1,0.1422160093720917,4,0.10526991337735654
db18e3ad-e419-49c7-b388-658f71c94a0a,-1,0.06258540374298299,24,0.1284158444206351,-1,0.015286565703418424,28,1.0
723d9308-8731-4198-8695-8e06accf5e39,10,0.4313155106126382,14,0.5533489140170406,19,1.0,14,1.0
27ef4637-a5d8-4a52-a391-38b54409e76e,8,0.11544219802770514,-1,0.13600992638549217,-1,0.12611037029298328,16,0.33510441457231477
e3627745-4f8a-424b-ab20-009098748215,3,0.2184946559483172,2,1.0,1,1.0,1,1.0
e35e5334-8b5b-4ff1-b4d9-e77fc349e755,7,1.0,3,0.22216770249743456,-1,0.02995475954041721,6,0.11852437451788786
16231d60-e824-4734-b9df-d6b27871ec03,1,0.28268108794072755,-1,0.014677270028241972,-1,0.00935680787564279,3,0.05855720028210399
c116e3d8-7683-48c4-972f-9c9429bff8fb,-1,0.07985095149134785,12,0.09747123272112289,17,0.21996605780652306,15,0.0776956297393094
10afeb5d-ac48-4c17-b7fb-7c032112b7a0,-1,0.1296461276668119,-1,0.2965481212175424,3,0.31165406067182355,-1,0.032143794441341314
9920ed9f-8c1a-4921-a8a1-c72e39ccb1a6,-1,0.09648856159628691,-1,0.09504164741210963,-1,0.10616583875151528,5,0.07257536698000684
f7423d56-740f-435f-8b87-8b7330de7c1e,3,0.03678894026721562,2,0.04640607055905933,-1,0.006149953073109962,1,1.0
13baa0be-f7c0-4808-83ae-f50e0f22e07f,2,0.2979243046336226,1,0.5369316303813442,2,0.8228571674486206,0,0.4859379935529955
9821a041-5369-45bc-8252-3ba3d180d9e5,6,0.04509933930241266,6,0.11678533264438949,-1,0.02742160643554872,3,0.1469948213888773
454a323a-c72e-4eac-82c1-079facdd72d5,0,0.2698723701897233,7,0.5474619726685742,-1,0.062320368465821833,2,0.5175701410725679
5fc978b5-8ef9-4711-9fb8-9af3e609f92d,-1,0.10340179284040356,12,1.0,-1,0.0668868470410308,15,1.0
cbb87040-27e0-4fc2-9d7f-1028b0b6f567,-1,0.08808403275477705,-1,0.07279573487529124,21,1.0,-1,0.013948414960788325
9b500c83-ecca-4c80-943b-8f57caebe9ca,15,1.0,21,1.0,23,0.20515253680111317,20,0.3722420016647116
189c3fce-3124-429d-abb3-3b3b690cdd6e,5,0.20191517598595765,10,1.0,6,0.4405596986869723,12,0.6349386481835324
ad0f2378-0a74-42b9-9b1d-21c7832196aa,31,0.5325090326685523,16,0.09025064255464585,9,1.0,17,0.4190070143873745
32bfa746-fc31-46fd-83c9-829ce802cebd,5,0.7028987868518133,10,0.6257940570797442,6,1.0,12,0.4084563705748167
f291d2a1-d5e8-442e-86fd-e303c4f13f62,5,1.0,10,1.0,6,0.32731624027677353,12,1.0
0617a22d-56dd-4eee-a740-a3e4ca56bc39,17,0.6095639032686248,11,0.35452429962737964,12,0.05821910944449692,10,1.0
c1676c7a-6522-4c95-8717-635e237d60d8,5,0.5183556065383041,10,0.3132432329223405,6,0.3000607182679796,12,0.1402999194974162
f0ba56be-92f3-4364-a3e7-9fc7a304581d,0,0.08881296210260615,0,0.12122197850082057,0,0.2339425234867677,35,1.0
54477a48-858a-454e-84ac-5c623d58e6a0,-1,0.08616498079725983,5,0.1848472318266402,-1,0.03127256502898817,8,0.12594136543884488
4a4fe133-6621-451a-b9bd-1590acded32b,23,0.23334253247107795,5,0.1437018335797092,-1,0.08785973351617335,-1,0.14769724947193646
c715000e-d499-4825-afe8-9cfbb3fb3276,15,1.0,23,1.0,20,0.3910529792116412,20,1.0
1b5e13be-d0e6-49aa-af13-69e955e173af,21,1.0,5,1.0,-1,0.18479189844837499,26,1.0
a5b7c1f0-2bbf-47c7-988c-3f4a1b9e4d07,-1,0.023083658218562456,1,0.2646614395498805,1,0.12286477266054387,23,0.21606417330535077
bcc0100e-0cf6-4e0e-833e-1b64f5d2db8e,0,0.34693193104499687,-1,0.12385971683203911,-1,0.37570339332130737,2,0.2662708891862597
98d7dffb-30fc-40c9-946e-eb6848263fc5,2,0.04821939160818258,-1,0.009783045393854698,-1,0.027852197052955788,1,0.02868380331179026
73efff84-11d1-4a1a-b2fa-c195d4db2922,20,1.0,13,0.2737633584690093,-1,0.006603513889738014,22,0.2854336494048806
a4616eef-637b-4208-aefb-f5c461bafffc,3,0.2321043795050157,2,0.10677188838194289,1,0.3763223506606959,1,0.2359179564786178
71c02e51-1fab-4db1-89d1-d18697bf12c6,0,0.28566925786067876,0,1.0,0,0.271664545257566,27,1.0
c019c0d2-0993-4b7f-b192-908cd84604f2,-1,0.012376998728179022,4,0.40013597947436064,-1,0.006837849381145018,7,0.07485203126767777
757d762d-0313-4d5c-9418-b603fb52050d,-1,0.02748795833159504,8,0.05118689009865331,-1,0.09313553944226002,11,0.017973976595087995
1bf01efb-8db6-4fa6-a132-25aa220efdd6,3,0.16248961522998207,2,0.050490026061627766,1,0.33857176480094103,1,0.2756777314978978
b89d4502-b58d-4f6e-b133-5e8407f2a878,22,1.0,17,0.2708785201470378,29,1.0,24,0.4289194519579152
b7feb7c4-134d-4b97-8525-7d7543f23b13,-1,0.01950473259370246,25,1.0,-1,0.06645143915351988,32,1.0
a98d3155-07ed-4ff8-b875-1bdd90a4c8c7,3,0.10288853095467006,2,0.07888520268532229,1,0.31092402703662414,1,0.11368713900610664
285ee673-4cc4-43e0-97ae-eca33ebd22f1,0,0.2802522588449378,0,0.5090949626132061,0,0.5088565751034771,-1,0.11795316044440173
c5fb1942-5c98-4615-8a42-c6ffd5d27963,-1,0.033406671388519986,-1,0.02020963864002324,-1,0.09132861217353451,-1,0.01200317916438877
e9dad622-73c4-4f38-ac9e-199a3623f229,-1,0.015583703076551943,-1,0.07667607602514433,27,1.0,32,0.22493842599370703
0a520075-0da8-4ac4-8f4b-76c807d6ebb4,4,1.0,29,0.49052363459164827,-1,0.05868644725973729,5,0.07525288366662759
6c8c4768-15d5-42e0-86dd-07d020019ba9,-1,0.10700454629700847,-1,0.05962268911200198,-1,0.05414256350974334,5,0.0593947564171996
2c5ea66c-ee7d-4b54-b790-d3fab39ea6c7,-1,0.07430563338821085,23,0.2120792858275181,26,1.0,18,0.269915731544687
599338b2-0db4-4839-b635-dead1b795ce6,0,0.22795902054095987,0,0.14058102580931758,4,0.39645950295769183,-1,0.08859346194876547
200236a8-1109-4129-86a2-32cbb2503155,5,0.07745013026459589,-1,0.04053359610613389,11,0.0911033345882067,-1,0.052733536167351915
5bd35137-e4aa-4f7b-b9b8-235f3a366b1e,11,0.1570984486425389,8,1.0,8,0.17412968898038017,11,0.4995645161257032
d5aa7427-51f8-408a-851c-0b5d3ac263c2,1,1.0,6,1.0,-1,0.012512919942968966,3,1.0
6c3c5564-5f9a-42a5-8444-7cc3a97feba3,1,0.10485845403983471,6,0.6316772966351583,-1,0.05723485140168688,3,0.29145737688574164
cf369518-a340-471b-b137-c3a64e50c44b,-1,0.015214400398619342,11,0.06501480553611837,6,0.11737027348919184,-1,0.05198506744733887
08ca1fbd-b7f9-4c5b-a877-b6dd15ac7964,12,0.2073995586070614,-1,0.10656004937225826,-1,0.03675283373923759,-1,0.05276384565303509
745f1828-f627-4a07-a012-59e11434ebd0,30,0.0932353664093268,4,0.08250678590643805,24,0.23132061212335353,4,0.1487743784077659
e248dd9a-12a3-4060-848b-696336436447,32,0.3552554329767047,-1,0.0622983237377998,-1,0.00667598754402507,-1,0.012049949066686216
685963f2-2144-410b-8a84-ebc9d3e81f70,32,1.0,3,0.04609278155659336,33,0.525557640933886,37,0.5513128318043865
8fa2b597-046f-44e2-9439-e0c9b3fe6934,27,1.0,27,1.0,34,1.0,34,1.0
784cebef-af17-4172-bbab-a00d950cd66e,-1,0.09084524377786617,3,0.08350062350981564,3,0.15228545495937296,6,0.16440664499736382
160f94f0-8e2b-49b1-9f1e-dd3fbe227664,-1,0.04096768316984983,-1,0.05616883709185755,3,0.25509168012781347,-1,0.03225312005914026
017c85e8-a4f9-49db-b485-49297455624e,27,1.0,27,0.4180020687628159,34,1.0,34,0.1783500091025748
a467a09e-e8a4-425c-a6b9-e90661e954d2,-1,0.08185491525614723,-1,0.06666712977846427,-1,0.05307325786920033,-1,0.08194624477181377
88345e8f-f37f-447c-9649-f693b34ed2e0,15,1.0,21,1.0,0,0.21972852560339812,20,1.0
583eb5a1-3781-4801-b704-b1bfd98b534c,-1,0.05114243415602752,35,1.0,16,0.1205877557974087,-1,0.034561129570005046
3ec4e204-75f5-43f2-bff1-94223a63ddd5,28,0.1677985986739776,4,0.35399929572157,40,1.0,4,0.1643672419780051
83c10ad3-faad-45b1-92fc-e40ccdd5f9fe,-1,0.06442613040450228,30,0.24814116857019633,3,0.027961045315164784,-1,0.05473491555578794
5d1fbd7f-19c3-4da0-a9c3-cc65406bb783,1,1.0,6,0.10862821413305178,14,1.0,3,0.19454190165723176
ab4880e4-38b3-4a62-8e7b-aa6e99764302,11,0.17793493740319524,8,0.4246887322693521,8,1.0,11,0.6715978158995463
9cae6ca4-76c1-47e6-a01c-d24e619cf6db,17,0.14671852927837473,12,1.0,12,0.11762128749079218,15,1.0
1570a8bc-2b59-418e-9c1a-be340406202f,1,0.08650686013631861,-1,0.08500545489059672,16,1.0,7,0.08992361994460071
ea4d50c3-bb5e-4079-a19f-8759b64df3b3,-1,0.11085633634049279,12,0.07415885189596998,17,0.09776859935934104,15,0.08840420550795815
7461fa70-0f8d-4b8c-aa40-169671cd0ee9,-1,0.056600922760196314,-1,0.019997715870267177,-1,0.05357624092835583,3,0.03647284625558393
c9c2009b-5e0c-4ee5-8414-f4dda81285ef,-1,0.004525278450236346,-1,0.24161475320674916,5,0.01988165682585032,-1,0.02910478209875843
7ec2e6fa-3abe-4c01-a02c-625dccb9712e,16,0.050360559248941394,3,1.0,-1,0.08695154011275416,6,0.24489462339453147
73a36da6-b575-4951-a5a6-0c82a9ee6a54,-1,0.02877104795473808,2,0.039378660591635944,1,0.1185400081937505,20,1.0
482f48a6-6b58-4d9b-83ac-19b77af60db1,10,0.22412914742224757,3,0.26630190725922087,-1,0.01180736529116154,6,0.18575481144946135
49e44c7d-5c1b-4885-b7f2-61eea86af4fb,9,0.15003205840694,12,0.15341802914375732,7,1.0,15,0.29223023211072596
3c6a5e6e-e15d-4f9b-b1b2-d95a7817ad38,-1,0.041961571232173624,9,0.12897042872858258,-1,0.005887255831685819,8,0.5734071596488572
87a5238e-f370-457c-a754-0b693bf1d968,1,0.39139495032496335,6,1.0,14,1.0,3,1.0
4e6a75f3-55ef-430d-a8b9-8787beb3b5d7,6,0.09408420923253676,-1,0.26377145614798164,-1,0.1108137788213014,16,0.4038799377856391
129613fe-10de-4c4f-a1c7-4f578fa0fe81,5,0.16615454058891807,24,1.0,6,0.07762927854918197,28,1.0
d559b9ea-c860-4330-b08e-97111982d54a,8,0.06274526246479285,6,1.0,-1,0.0071101015597586584,3,1.0
f88dd593-21e0-43d6-9d03-c43d8a4bca02,-1,0.07867211260815107,-1,0.10224918495089748,9,1.0,17,0.2980678875275125
5f6bb930-1873-48ed-a293-19acf88ab58b,31,1.0,31,0.4418999143051479,9,0.10051150756035823,17,1.0
36400008-2087-4960-b95c-8be844dd73e5,9,0.28978692354970864,12,0.19518234918747115,7,1.0,15,0.38291560514460393
55405443-4626-4c7a-9916-1e15858049e7,-1,0.10853439266812602,16,0.10472471751137351,-1,0.03966708632712855,-1,0.05444075116592656
87a7939b-a65e-44c5-b143-e0ca9c7f58ce,-1,0.022701555384196447,6,0.05322751885970605,-1,0.06475615955340654,3,0.10276299347630509
4f513bd7-9edd-42ab-bf4d-95ec703829a2,1,0.06575088651210041,6,0.21715343633355702,14,0.23733992588150607,3,0.19304327537699864
f506e6cb-4e54-4130-b59e-c0c92c76d9d8,8,0.4305898567657159,9,0.5243257291385136,10,0.16943019927501413,8,0.2693610265299432
4821f153-4f39-4d99-910e-5e59e145eafc,4,1.0,-1,0.18283637281046966,11,0.1494905717952154,5,0.18216129040876167
eb117ca5-a34f-4a42-888b-314862564928,1,0.16785291340169828,6,0.09872541150494708,2,0.10275224623643339,3,0.3073625081978426
6ff3da6a-edca-4fa2-975a-45a54b4ed461,7,0.1574865898787041,3,1.0,3,0.22594259532034064,6,0.40760221394374213
b2a2a949-c2b2-4178-b272-3d0514330e2d,-1,0.0626508806434011,-1,0.01653389850839076,1,0.12264898343420916,-1,0.011913446061405585
40d2a0cc-bea3-4e8a-a5b7-0a8451a5ee0a,8,0.11667319433503485,9,0.46940090015023134,-1,0.05953967236976769,8,1.0
40bf04cc-dd5a-46b0-b2fd-240c027b166c,5,0.024016247532634517,24,1.0,0,0.6351103457463565,28,1.0
a97c36d3-917e-4c24-ad23-cc096ab60f53,17,0.04242752682311935,11,0.3655081045351228,-1,0.08913721478992122,10,0.3845239640272194
b860b013-c625-4653-a3b5-280fc4c082c1,2,0.07503167135363269,1,0.47018454752030614,1,0.2638107134001437,0,0.3640171036395658
2384d3e6-d5b0-4542-8e31-41a4a7a57962,-1,0.22762750852725752,3,0.08808364706859144,3,0.05350937162571239,6,0.09996085395833157
d63e81cc-b3a2-4575-a60a-ada29e1968b4,3,0.3943950778432536,1,1.0,1,0.3283487759851992,0,0.3501465626487432
05cb26ff-f387-4468-afc7-0bcb64496c79,17,0.3653561004006918,11,1.0,12,0.22596814963233522,10,1.0
bbbd7ba7-35f9-4e2f-9d5b-b9ef3937094a,-1,0.038106907721414514,2,0.04958687352388564,1,0.12078315290865603,1,0.1174666535344149
