case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
ecf2a5ba-383e-48a1-91dc-c11219f5be9a,4,1.0,17,0.31060809954793994,14,1.0,11,1.0
e2b00394-d011-40f7-b4b2-3356794d9cc5,0,0.8988732459750818,1,0.138271450926847,2,0.11922452989162495,1,1.0
960e8f89-2153-4f5f-b2cb-b82bb13733c6,0,0.9216574854483066,6,0.6675073297802837,-1,0.08164976736142433,6,0.5112507670995496
3fc46187-d61b-4415-aed8-57e1d0a8eba0,0,0.9199873146990327,1,1.0,-1,0.1596069336584421,1,1.0
3f91fcbb-1fb1-454d-9ee3-b87de7881607,1,0.7220938651392111,0,0.8799526587892816,0,0.800540645331255,0,0.5758730861816965
f4dc7ac5-25f3-4c05-9dcc-5ef75994ced2,0,0.9645960949983924,2,0.8261567709462795,1,0.4781427024118731,2,0.7737534832795687
f84c8965-1e54-40fd-9b3c-7e68a9aebaec,1,0.9040956008468963,0,1.0,0,0.8083903104089243,0,0.9088230170697518
3c54584b-5c70-4b2d-a90a-4cd28bac0e4d,1,0.8316574385036575,0,0.729056876969187,0,0.47297061251812134,0,0.6116473266470712
d292cf2d-0773-4452-8515-5b0e0752bdb4,0,0.9324080249677882,1,0.16123411000552593,6,0.7997236707988682,1,0.26236786030915255
13822b1e-9ea7-426c-8d72-a8f061d7924a,1,1.0,0,0.6756398613578372,0,0.7703141058262531,0,0.8827808609950846
9d4284f3-e9e8-4d8b-9f62-df68c52fdb35,1,0.9197141480618959,0,1.0,0,0.7083896946890461,0,0.9463425311318926
a55bb562-0696-4665-8480-0ebd649f926d,1,0.8275923146963987,0,0.8108769480421476,0,0.6936941502951499,0,0.9266014924304644
54b2816b-2569-40de-890b-d097f6f038c6,1,1.0,0,0.8176328726908884,0,0.5557867765678751,0,0.979605030231359
640a0ff5-afa1-4a31-9441-b4a37e32cfac,1,0.6255488843831247,0,0.7720639460098019,0,0.37059259962415,0,0.6404850061485979
db8090f9-2c4a-45bd-a67c-977353397ed3,0,0.9738426112191874,13,0.20072541843312722,-1,0.03616712875576312,1,0.44855788851589995
feb74fb5-855a-4273-b8ad-5dc79be8b098,0,0.9515892054471891,-1,0.05176323611953357,8,0.4280629438458393,5,1.0
8f7825bc-50e4-4313-8ad1-1837d483f903,0,0.9663683361829611,7,0.8345696681228463,4,0.6818378608477033,4,1.0
34e7e0ef-e939-490f-af01-c05891314892,1,0.6673290642684685,0,0.89113759597523,0,1.0,0,0.9123631049517511
dfe521c4-5b2b-4e6c-bd3c-7b1d69d60310,0,0.905247283042991,1,0.11672471840213823,-1,0.09161002049638453,1,0.6581334592393434
b21e6a78-02d9-4230-93f9-a036b4290e22,1,0.44039168876074086,0,0.6801625026246795,0,0.4700145188555732,0,0.7188121103742497
c39a7c40-ba6b-41bb-85fb-791112ae7f29,1,0.8868973371018223,0,1.0,0,0.6996709650317977,0,0.8830906516513313
0a7fdd93-7aa7-422c-a2f8-47091a08127b,1,0.7557140170689882,0,1.0,0,1.0,0,1.0
38cdf896-7e30-480c-a8ea-8ade1f3113e4,0,0.975497887792846,-1,0.11860399470887928,4,0.053487767515673725,4,0.27909599543991004
95c1638e-3cc5-4efb-9e3c-f1c64862c2e7,1,0.843229734942353,0,0.7477636852838594,0,0.6853498238968936,0,0.7472485177337785
66cf0dd6-b7b5-4c8c-b6d7-46c0d440327b,1,0.7666920140728548,0,0.46520065924560494,0,0.5948382067497718,0,1.0
4c4ca9f6-4aaa-4a9f-b317-3c6ec89e39e4,0,0.956947544903935,11,0.09067111809746989,3,0.24696120196787374,3,1.0
9ae98944-f9b3-48a9-81bd-778d8716860a,1,0.9390115102147613,0,0.485622309197968,0,0.5145936446240787,0,0.6062119252831802
8683d219-0009-4ef5-94c6-394800b81094,0,1.0,15,1.0,1,0.4283110921151747,8,1.0
73dbc3bb-1e89-40d3-bb77-8a51e505297e,1,0.6785059095263389,0,0.8704444804423039,0,1.0,0,0.8580266931881412
b0cc817d-6c01-47db-ac53-ab369de00cb9,1,0.6791692183033262,0,0.8861150724877809,0,1.0,0,0.8633219367241516
ca73bba6-6f7a-420e-a802-d4ae6e5ae610,0,1.0,7,0.7013977385268141,4,0.14764327700636326,4,0.8473022972836256
eb97036f-d2c9-426f-b47e-a5d7a5540c02,1,1.0,0,0.6390390158155063,0,0.5880721322281108,0,0.6779090487458721
dc566dca-0212-4073-8eca-53a4aaf7385c,0,1.0,8,0.550830858724938,6,0.6188348386390539,9,1.0
76865506-3810-4118-bdff-d032adedee42,0,0.9629605229596022,-1,0.045450802864486196,2,0.507721875574143,-1,0.08094896287555971
dcd83434-243a-4fba-946d-ea6ae7c78a08,1,0.511772278462819,0,1.0,0,0.49000673783750415,0,0.8772714418961806
acee75c2-a004-41d8-b1ab-6539d2fdba59,0,0.9337062577563815,1,0.09766980599682737,2,0.18379470551008986,-1,0.057307358624526454
cc8c5369-343d-4238-ad8c-c94d5d6c4bd2,1,0.5296938407545646,0,0.8990178565049652,0,0.6423299889910987,0,0.6632111519230884
e719ce9c-79c9-4630-9b0f-7c83f0eb5fd5,1,0.5989413734621544,0,0.6008227354757772,0,0.9391999598883838,0,0.8541279374719891
51533bcb-1259-4e2d-8b20-7fc97ca3aea4,0,0.8969264885827843,1,0.11579284003029029,12,0.42742419946404764,1,0.7964802778554564
66a299d1-025f-4949-a466-6e30478023ac,0,0.9108450474490246,-1,0.21080456087575516,9,0.15097454130442423,1,0.5277477180651332
b257ceca-c133-4bb7-9a5c-394f1223ed10,1,0.9669145052320516,0,1.0,0,0.6876749759588402,0,1.0
034093db-799d-4994-a26f-ed4391bdce3a,0,0.8682743288243365,-1,0.09281544376004806,-1,0.044675748573463715,-1,0.06591573724752552
54a26ffe-7a12-4e66-bb68-a1f2e35ae05e,0,0.9289262297077099,-1,0.020844425448292996,-1,0.04622545907868964,3,0.15273456141487093
32b3fc45-7b52-453a-9e87-174be984ef7b,0,0.9531003408534847,2,1.0,1,0.4160357093447278,2,0.9346647128732066
3cde462c-74cb-44c7-b60b-73ab3139d955,1,0.6473247452147529,0,0.9625887052639469,0,0.7466932984928872,0,0.802813987178343
bfc8c081-b972-485d-a9d3-6eab0cefd6ca,0,0.8816741894282807,1,0.11315327587982436,7,0.10090683427595355,1,0.9084844918849163
d2ae9358-f1ca-4fdb-9db2-f67e923f0fc2,1,0.7192427688956139,0,0.9486649892097071,0,0.7758639367761916,0,0.8660972271037556
cbb82082-5a2c-40be-a26d-059a483573d2,1,0.7943553622660671,0,0.7987284190929177,0,0.8147038890521153,0,0.8125893416205433
adc2f565-f3f3-4eed-8374-13a2f1132ec0,1,0.7407926458888077,0,0.8777876030661964,0,1.0,0,1.0
4847f97b-9913-4ebb-82ec-1cdd8f6ea6ea,1,1.0,0,1.0,0,1.0,0,1.0
defb2569-8a65-45e6-8852-b3ef6b857db1,1,0.7240759773674377,0,1.0,0,0.7853391389442774,0,1.0
83bbd8a0-1ea8-48b1-8668-78b5115afe46,0,0.9353894517424787,-1,0.15888059519245287,2,0.2750819563482353,1,1.0
78814c74-a20a-4998-adbe-27cdeb2d4b0a,1,0.7173463285657471,0,0.9065887976372062,0,0.6184264303477655,0,0.843586665672836
6ee45471-fb24-4d7d-a678-779fa2b16760,0,0.9208889965874395,3,0.09446336288246858,11,0.39118537680037896,-1,0.10102654588794416
00012743-f42d-4f84-85cb-50340db92428,0,0.9245884318663936,2,0.38361922647112023,1,0.7862794870543367,2,0.34098770281352736
492e40e6-a66a-4096-b64e-151011977692,0,0.7936854518100726,12,0.2521412369224235,-1,0.04593159579817992,1,0.33147917726511406
