case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
492e40e6-a66a-4096-b64e-151011977692,82,1.0,52,0.18169051894326602,-1,0.05221742996717877,-1,0.08541184615288815
32ef336d-b633-4d71-8398-a7ee3b99d519,39,1.0,-1,0.01062552823741385,26,1.0,7,0.03168146721675541
2885972f-52e8-4fd9-ad48-bfa7ff48def9,39,1.0,14,0.06620908100945302,26,1.0,7,0.023003242501345368
dca41c27-21d3-4932-bb72-cb43a89ea9b1,-1,0.05053131040388475,-1,0.08443667603542256,26,0.0422336387562394,-1,0.007581306382034892
0a5b643c-665d-4ff7-831c-e4251c624cca,-1,0.04916607502583389,-1,0.07585528003470217,26,0.028958962009404437,-1,0.007759902725012713
e13294bb-f3b7-45e6-9718-8fce8e16bd03,112,1.0,-1,0.0268146532564596,10,0.1665307408672468,-1,0.07481774519265894
acf019c7-b442-4f20-8072-5dd0b4a32dc5,-1,0.055288639119929296,6,0.2215351012333843,8,0.2217392902123597,6,0.05084685250573091
547c0426-db7d-4c91-91bf-e7420ae5a181,4,0.03844660763287981,5,0.23814010909082672,23,0.04470364397928379,8,0.10342774567372738
221aea2e-7d38-4f62-8f1e-2645cc139d4c,113,1.0,-1,0.01733905053747869,21,0.4829266915429686,12,0.02359504510347564
0b0d8ef0-3ce1-4ab5-90d5-bf76b08a5777,-1,0.03923765777391186,28,0.04171982180571994,-1,0.0013451892994070685,-1,0.011922017560201705
52a42e12-dd1f-4728-9539-81c9acbb057f,4,0.06263836078756405,66,0.14265649954803336,23,0.06581480713293188,42,0.0695410897415881
d598b7e0-2833-471b-aa96-2ee84d8e5e80,15,0.5671576452691989,12,1.0,27,1.0,18,1.0
8446d661-8c01-443c-8d98-67d1ab2309f8,-1,0.007465328733100833,-1,0.009626677816342712,-1,0.007684245498105222,-1,0.04471930556124437
7d9b7b53-1e72-4514-8fba-8189e500f85c,-1,0.009090178889194092,-1,0.013264921608320785,41,0.10114529752503688,-1,0.028485909860182176
480666df-f7af-46e0-b650-7386e0ef0762,34,1.0,-1,0.012839535218701814,83,0.21551132499690337,93,0.21876651395547025
bca4dacf-8633-4f45-bb31-1ab65b65cfd6,15,0.28804259824781053,12,0.32645796954834533,-1,0.02090587590111054,18,0.2019169167443147
94c69c5d-cb2d-4887-97d3-a9cb4c6ba5e0,-1,0.0007993442831407482,6,0.05271188281578465,-1,0.011021115960936587,6,0.025143046259478486
8ace7d86-9add-45ab-bd56-3f11f88ae2c7,18,0.3866873278684838,30,0.06451820342878577,-1,0.009208125722382113,76,0.18968647969836902
d03b0656-1392-43d9-ad68-996cf919e893,-1,0.021549291791432675,-1,0.021660220070935907,26,0.07432991175823672,-1,0.036315094832219154
09fb579d-8c02-430e-bf90-20d4464bd694,-1,0.06628126312193694,21,0.049908536388838826,18,0.5482023961391338,-1,0.02593367701226538
b63b762b-6b4b-4c1a-9cc5-0177be28a35b,4,0.020289455958622873,-1,0.04589981071307991,-1,0.005807912492147325,-1,0.03840145203653357
b447512a-c5f7-4a50-b779-d8f2951f59af,111,1.0,0,0.0641334842753036,0,0.6103996017225033,72,0.5165641781411863
542e76f9-6242-4b3e-ac9c-0335cf65c01f,6,1.0,-1,0.02667146608329494,71,1.0,39,1.0
71222532-5346-425f-8588-566ed07d8897,-1,0.014963166487737128,-1,0.03461049154677941,-1,0.014853287192561269,-1,0.004171080518369959
441ba9b5-6524-486f-9bff-d99a595f095f,35,0.08083083336932796,66,1.0,-1,0.1276394948700877,42,0.23989137821200518
ed505edf-aca3-478a-9279-477d22edb193,-1,0.02295815443245174,28,0.09303879593599695,-1,0.00222466489349785,56,0.15951402676917098
2ac3a540-e67a-4efc-8e63-90e5df01d14c,3,0.020088332502883853,1,0.1585101741575714,6,0.3104136623882659,1,0.47607299508394146
a25af221-0172-4f08-a237-4c38d3a36722,0,0.16239180188422128,30,0.0354234530939505,3,0.2243334806066156,-1,0.007100597915536171
8ac1ad2c-582c-40b8-ad2c-8c3b1eae4a26,1,0.0072625067908485144,3,0.041198625696944165,-1,0.010400311729092879,-1,0.048067761456759055
5bee68c5-b7fe-4499-8bb6-8337d638f041,34,1.0,6,0.03589912131335435,-1,0.022316243671138113,-1,0.0027724609573544687
ae47b520-15e0-4c9f-bc4b-83c82846d781,35,0.11233659907732012,-1,0.023262291152379922,-1,0.024857687660159465,-1,0.02675026592599222
d83933ab-94cc-4ecc-bb15-ce8b060fb925,9,0.29055342258705896,0,0.13575228216197557,0,0.5543090120297571,4,0.06458431232311601
d625f8ae-47e3-46c2-9034-d7322edd7dc8,9,0.30804983737267216,0,0.15688922191925833,0,0.4932099472772373,4,0.07093278258696764
95d45541-e934-43ac-b088-917bf5fc822b,70,0.05674356834575749,-1,0.0063877328328012925,-1,0.026125351463954824,42,0.05910436704315188
0c00c5c0-748f-4904-a30e-9b298efa8180,13,0.05407065420887853,-1,0.07733307375189676,-1,0.007930881575179492,6,0.07062928539890756
