case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
73be8e7c-907e-4e5b-8a8b-953b4d394c1b,0,0.8443532024072533,0,0.8213723799149012,0,0.5660124351772217,0,0.7259116850157518
ee22b99e-4fdb-470e-ab7f-7be0d4043431,1,0.7039595916247758,1,0.7563717033768325,1,1.0,1,0.7811079013128388
acc14d05-f0e5-49e9-b962-75cb0c786250,0,0.8780970173765147,0,0.7932446407243652,0,0.8525363074768924,0,0.7722521796793058
6cfef3d3-5578-48a3-bbae-5b4706fa7df4,5,0.23259670619777656,4,0.3062348815824755,27,1.0,7,0.2022784249933381
6c88b4ac-0cd4-4234-96e0-befc2565917b,10,0.7161632465066081,13,0.545174563066857,5,1.0,26,1.0
cfee92aa-3213-4aca-b740-311988235284,-1,0.030361851950893106,2,0.6579872810603955,7,1.0,-1,0.04921432175463112
93c37d0f-1849-4b00-a07c-373b3b56360a,0,0.7750631354481604,0,0.8904771956191073,0,1.0,0,0.9394932168000192
b7b0eb55-4c09-4894-8825-f0247bd32f80,-1,0.008519061245310676,-1,0.007983308996243079,23,1.0,-1,0.014483684370026962
5d564082-2d5d-41b5-a169-7f11c137fbaa,0,1.0,0,0.6191931025369006,0,1.0,0,0.6948608316281829
c223df8c-01cb-401f-9a9d-3386ebae96a5,22,1.0,2,1.0,2,0.7074176799637021,3,1.0
0eb17497-a615-4f0b-97ad-d7be4543b4d6,0,0.7876704184867219,0,0.8750784975103624,0,0.7634656067731612,0,0.8239001016193208
8f802bfb-795a-4c66-9357-7532277fd40d,1,0.8894709757345182,1,1.0,1,1.0,1,0.910087015978753
baf6d3df-a6c7-4c8c-b958-82768271d1d0,0,0.8524255045404214,0,1.0,0,0.8066284021724703,0,1.0
7b5ab914-b25b-456f-be0e-29c7af68b2a8,2,0.4585687316431229,24,1.0,3,0.6626984622601318,4,0.5521844061128314
524fb451-a8da-4bfe-95d7-176713daf242,1,0.7105498772110506,1,1.0,1,0.8059075583203734,1,0.7388485873297608
84dd9f99-be6b-4b8c-aeac-0ec32e7f2c93,4,0.04229711636413432,-1,0.02753451731000383,-1,0.04740983282979025,-1,0.11552293510354518
550cc3bd-3e2e-4f52-8dd2-b82c3fc6ddd2,2,0.7376427494560867,7,0.9246716819961533,3,0.8411059737275576,4,0.7817064548258822
9457bbdf-5f50-4ab6-940c-ad995983f142,0,0.8958567885164461,0,0.6649245172979676,0,0.6338029331119548,0,0.754979739712395
82f400e7-a782-4e32-b9c7-65acd98b0d26,0,0.8605091236709504,0,0.7668285464980142,26,1.0,0,0.8758567221791163
bc492faf-c647-49d6-8823-856357ec91c3,0,0.9435965613682595,0,1.0,0,0.7980424732114123,0,0.9811498076794329
c79429f4-6681-4bfe-a99c-6ba66dc75e76,15,0.8381734479041411,12,0.6935871127935294,13,0.029262188071510726,18,0.6794096502946304
10ef4159-0909-48d1-9b3f-406c71c85e97,0,0.8625950089773937,0,1.0,0,0.9200424147335989,0,0.8651580881265573
0d54d8d3-edde-4456-ade6-4b816fa20a4d,0,1.0,0,0.7509872777526111,0,0.59557208354886,0,0.7825992310755723
fd40a4bd-5735-43d8-9976-3dfecb18114c,0,0.8076429177788601,0,0.3581613895719768,0,0.4412086287672202,0,0.5273799407332158
dcf316cc-2925-4a1f-9658-64499c339a82,0,0.7146818582531858,0,0.7052858003209392,0,0.6484555486558765,0,0.6760234115297876
191e0e4f-9522-4adb-afb2-7b8fdea78164,0,0.9099871233419832,0,0.9149283781676399,0,0.8333634659855621,0,0.914578946446533
