case_id,BERT_topic_1. Summary of the impact,BERT_proba_1. Summary of the impact,BERT_topic_2. Underpinning research,BERT_proba_2. Underpinning research,BERT_topic_4. Details of the impact,BERT_proba_4. Details of the impact,BERT_topic_full,BERT_proba_full
ecf2a5ba-383e-48a1-91dc-c11219f5be9a,6,0.18482257172961503,7,0.2678034484313742,10,0.3997638501048341,7,0.30653529055432155
e2b00394-d011-40f7-b4b2-3356794d9cc5,0,0.12479839035563954,-1,0.06115343702608839,-1,0.05672729748229468,3,0.08694202942487848
960e8f89-2153-4f5f-b2cb-b82bb13733c6,-1,0.029171893526408296,11,0.3491420197228932,-1,0.04415516113652982,8,1.0
3fc46187-d61b-4415-aed8-57e1d0a8eba0,0,0.2567259409370897,0,1.0,2,0.12652386544996527,3,1.0
3f91fcbb-1fb1-454d-9ee3-b87de7881607,1,0.18333991993239485,1,0.17534599688805164,13,0.0739121140738742,-1,0.10508729092346529
f4dc7ac5-25f3-4c05-9dcc-5ef75994ced2,2,0.4328854336634835,1,0.5275966811956583,0,0.33959007647058154,0,1.0
f84c8965-1e54-40fd-9b3c-7e68a9aebaec,10,0.811227134322761,17,0.3242257271768015,3,0.41706618923713534,5,0.06436587278417584
3c54584b-5c70-4b2d-a90a-4cd28bac0e4d,-1,0.036013014163369855,-1,0.03499824363838269,-1,0.03276341184127008,24,1.0
d292cf2d-0773-4452-8515-5b0e0752bdb4,0,0.251690423774689,-1,0.048305790737211356,9,0.5759462882307296,-1,0.023102026818225024
13822b1e-9ea7-426c-8d72-a8f061d7924a,16,0.22231206720546073,18,0.06980997407305606,6,0.11954612182947878,12,1.0
9d4284f3-e9e8-4d8b-9f62-df68c52fdb35,12,0.105156219343125,-1,0.044289801050296736,1,0.2132854331943942,-1,0.06633868310772005
a55bb562-0696-4665-8480-0ebd649f926d,-1,0.06445213651521743,16,0.4564377929410229,3,0.33047619754216734,5,0.15172018915213362
54b2816b-2569-40de-890b-d097f6f038c6,2,0.1633099118221857,-1,0.05580181950542465,0,1.0,0,0.37185104951078113
640a0ff5-afa1-4a31-9441-b4a37e32cfac,0,0.3531526107657805,0,0.06027138438453196,2,1.0,3,0.1635462045844977
db8090f9-2c4a-45bd-a67c-977353397ed3,0,0.5222471497336213,14,0.12382580671698831,-1,0.06418891317960508,-1,0.06626244940892222
feb74fb5-855a-4273-b8ad-5dc79be8b098,5,0.3935923698334123,6,0.11963525247411941,-1,0.03375980097740658,17,0.064925788819784
8f7825bc-50e4-4313-8ad1-1837d483f903,4,0.19386772092967447,5,0.24064026342811468,7,0.22406394905828408,1,1.0
34e7e0ef-e939-490f-af01-c05891314892,1,0.22855445931674087,2,0.2683053262446271,5,1.0,4,0.6146099958073462
dfe521c4-5b2b-4e6c-bd3c-7b1d69d60310,-1,0.1368584062820622,3,1.0,-1,0.0705056731636178,-1,0.2011610746211888
b21e6a78-02d9-4230-93f9-a036b4290e22,21,1.0,18,1.0,15,0.46647035141322024,12,0.07726946153409851
c39a7c40-ba6b-41bb-85fb-791112ae7f29,10,0.17783848704896973,17,1.0,-1,0.016675264005900824,5,0.09902182047082976
0a7fdd93-7aa7-422c-a2f8-47091a08127b,1,0.33846271351950985,2,0.5166404267764773,5,1.0,4,0.31637394585393047
38cdf896-7e30-480c-a8ea-8ade1f3113e4,4,0.1518270556925045,5,0.024849357441550868,7,0.03413485941729007,1,0.11003999254969576
95c1638e-3cc5-4efb-9e3c-f1c64862c2e7,-1,0.028313822449351298,22,0.1830809113816734,1,0.16485401733123062,-1,0.01853907503890794
66cf0dd6-b7b5-4c8c-b6d7-46c0d440327b,-1,0.026761635823027104,16,0.4843170032596597,6,0.0797988018058215,5,1.0
4c4ca9f6-4aaa-4a9f-b317-3c6ec89e39e4,7,0.16545334185258984,21,0.09803038192171054,4,0.44719586805787676,20,0.44501206091604756
9ae98944-f9b3-48a9-81bd-778d8716860a,7,0.21272358235285033,-1,0.019067233721463295,-1,0.03836833723011818,-1,0.04042347993465315
8683d219-0009-4ef5-94c6-394800b81094,13,0.6657669264879209,8,0.6334545238061212,-1,0.022480975684358417,10,0.5239559624776461
73dbc3bb-1e89-40d3-bb77-8a51e505297e,1,0.1492225557131988,2,0.4502557974146201,5,0.33935327063913695,-1,0.08357465360804751
b0cc817d-6c01-47db-ac53-ab369de00cb9,1,0.15694206280868267,2,0.32585201483409076,5,0.38510354292235055,-1,0.08092846310361942
ca73bba6-6f7a-420e-a802-d4ae6e5ae610,4,1.0,5,1.0,1,0.06987960702101177,1,0.26996113410293354
eb97036f-d2c9-426f-b47e-a5d7a5540c02,0,0.11226160404089777,0,0.08933467208560411,-1,0.03982217749924953,3,0.113761443874164
dc566dca-0212-4073-8eca-53a4aaf7385c,17,0.5268797562347617,12,0.8313133838919354,9,0.6632925295096527,15,1.0
76865506-3810-4118-bdff-d032adedee42,0,0.4190364892157204,-1,0.0439391926278047,2,0.20298297139769286,-1,0.030189334754652172
dcd83434-243a-4fba-946d-ea6ae7c78a08,21,1.0,21,1.0,4,0.6066972597888601,21,0.17850114784443333
acee75c2-a004-41d8-b1ab-6539d2fdba59,0,0.2243273719337642,0,0.07762017961324376,2,0.1722431968394115,-1,0.040424847890456195
cc8c5369-343d-4238-ad8c-c94d5d6c4bd2,17,0.6112124962305819,12,1.0,9,0.33340183798929474,15,0.5271036781098264
e719ce9c-79c9-4630-9b0f-7c83f0eb5fd5,0,0.240694007304992,0,0.10847099432685427,-1,0.021321944418432073,32,1.0
51533bcb-1259-4e2d-8b20-7fc97ca3aea4,-1,0.02711103705604964,-1,0.04629776815782396,28,0.2011918490027966,-1,0.027246134078403813
66a299d1-025f-4949-a466-6e30478023ac,-1,0.242448177094681,9,0.696499181942177,8,0.3186530356809929,6,0.21269107587315875
b257ceca-c133-4bb7-9a5c-394f1223ed10,3,0.6140028112679989,4,1.0,1,0.4323323088380578,2,1.0
034093db-799d-4994-a26f-ed4391bdce3a,-1,0.017638296845647793,-1,0.04676638697930421,-1,0.027063166476138566,1,0.023897208690808847
54a26ffe-7a12-4e66-bb68-a1f2e35ae05e,7,0.09590571865627255,-1,0.051055361320663656,-1,0.06984972565123977,-1,0.05781348585101226
32b3fc45-7b52-453a-9e87-174be984ef7b,2,0.3484159119440526,1,1.0,0,0.5714181769419067,0,0.3929982032874871
3cde462c-74cb-44c7-b60b-73ab3139d955,1,0.46731587839569233,11,0.1534380538398516,-1,0.1658595052212401,8,0.02653582857983446
bfc8c081-b972-485d-a9d3-6eab0cefd6ca,-1,0.022938593024218756,3,0.19097912227225292,-1,0.0759167342490233,13,0.5584715753555344
d2ae9358-f1ca-4fdb-9db2-f67e923f0fc2,6,0.27773822566957956,3,0.1974528972686932,3,0.3292651512727053,-1,0.04509331807428645
cbb82082-5a2c-40be-a26d-059a483573d2,-1,0.014743102599649565,2,0.40384912775092596,5,0.45942944164903665,4,0.1972553563204567
adc2f565-f3f3-4eed-8374-13a2f1132ec0,3,0.03372798176543953,4,0.2715679055246343,22,1.0,-1,0.024256728770969786
4847f97b-9913-4ebb-82ec-1cdd8f6ea6ea,18,1.0,2,0.30036286455559197,27,0.4707313637250664,22,1.0
defb2569-8a65-45e6-8852-b3ef6b857db1,6,0.5626065605204535,3,1.0,3,0.27049368777971206,9,0.21268066716633882
83bbd8a0-1ea8-48b1-8668-78b5115afe46,-1,0.026454821043838977,0,0.13462273768033128,2,0.14198470012739012,3,0.0963558138797591
78814c74-a20a-4998-adbe-27cdeb2d4b0a,6,1.0,3,0.30318708925514565,-1,0.029963795798824758,9,0.18257090948870905
6ee45471-fb24-4d7d-a678-779fa2b16760,-1,0.03256550927139403,5,0.020097152857431463,21,1.0,-1,0.03931238025092124
00012743-f42d-4f84-85cb-50340db92428,2,0.25544660556446624,1,0.6436943630459951,0,0.71266635255654,0,0.29435081490244214
492e40e6-a66a-4096-b64e-151011977692,22,1.0,15,0.11143595642306993,-1,0.08921044815156733,-1,0.014492713424107054
e13294bb-f3b7-45e6-9718-8fce8e16bd03,-1,0.026480238426682765,-1,0.03366879121503688,-1,0.021825773070297153,5,0.03111302920908328
7d9b7b53-1e72-4514-8fba-8189e500f85c,-1,0.02256694752703211,-1,0.07293462759002106,7,0.16026737511557967,-1,0.03688758299687263
09fb579d-8c02-430e-bf90-20d4464bd694,-1,0.021154682602097526,-1,0.060087792196769435,9,1.0,15,0.08362147952499159
5bee68c5-b7fe-4499-8bb6-8337d638f041,6,0.3534865260119972,3,0.38075201276660614,10,0.2786341111169996,-1,0.2001946508440832
b862d945-df48-44f8-87c7-0b2f9802b5ef,0,0.2384715346170948,7,0.4185587498573203,25,1.0,7,1.0
0359fa2f-bf14-472f-8ddb-f026bf602745,16,0.13519377305815003,-1,0.12213499590814289,6,0.09644342603502679,12,0.2656081740224785
4a475656-c641-4f5f-9227-812bd75c8bb2,23,1.0,-1,0.0601954460367505,9,0.3156898488997185,32,1.0
39439e88-bc86-4be5-bdbe-0d9ced1e96e3,1,0.24161366997342662,2,0.3063704296482299,-1,0.031336554605832324,28,1.0
